"gene_name","module_identity","GCN"
"BBA_02733","red","beau"
"BBA_02742","red","beau"
"BBA_02762","red","beau"
"BBA_02763","red","beau"
"BBA_02773","red","beau"
"BBA_02777","red","beau"
"BBA_02778","red","beau"
"BBA_02779","red","beau"
"BBA_02785","red","beau"
"BBA_02788","red","beau"
"BBA_02792","red","beau"
"BBA_02797","red","beau"
"BBA_02800","red","beau"
"BBA_02811","red","beau"
"BBA_02812","red","beau"
"BBA_02822","red","beau"
"BBA_02830","red","beau"
"BBA_02836","red","beau"
"BBA_02838","red","beau"
"BBA_02839","red","beau"
"BBA_02841","red","beau"
"BBA_02843","red","beau"
"BBA_02857","red","beau"
"BBA_02858","red","beau"
"BBA_02870","red","beau"
"BBA_02871","red","beau"
"BBA_02872","red","beau"
"BBA_02873","red","beau"
"BBA_02876","red","beau"
"BBA_02877","red","beau"
"BBA_02881","red","beau"
"BBA_02883","red","beau"
"BBA_02887","red","beau"
"BBA_02898","red","beau"
"BBA_02902","red","beau"
"BBA_02905","red","beau"
"BBA_02908","red","beau"
"BBA_02913","red","beau"
"BBA_02930","red","beau"
"BBA_02931","red","beau"
"BBA_02937","red","beau"
"BBA_02941","red","beau"
"BBA_02952","red","beau"
"BBA_02957","red","beau"
"BBA_02958","red","beau"
"BBA_02960","red","beau"
"BBA_02970","red","beau"
"BBA_02972","red","beau"
"BBA_02973","red","beau"
"BBA_02975","red","beau"
"BBA_02980","red","beau"
"BBA_02982","red","beau"
"BBA_02985","red","beau"
"BBA_02995","red","beau"
"BBA_03001","red","beau"
"BBA_03003","red","beau"
"BBA_03004","red","beau"
"BBA_03006","red","beau"
"BBA_03012","red","beau"
"BBA_03016","red","beau"
"BBA_03019","red","beau"
"BBA_03020","red","beau"
"BBA_03033","red","beau"
"BBA_03036","red","beau"
"BBA_03037","red","beau"
"BBA_03044","red","beau"
"BBA_03045","red","beau"
"BBA_03046","red","beau"
"BBA_03058","red","beau"
"BBA_03060","red","beau"
"BBA_03064","red","beau"
"BBA_03084","red","beau"
"BBA_03085","red","beau"
"BBA_03086","red","beau"
"BBA_03088","red","beau"
"BBA_03089","red","beau"
"BBA_03092","red","beau"
"BBA_03096","red","beau"
"BBA_03098","red","beau"
"BBA_03106","red","beau"
"BBA_03113","red","beau"
"BBA_03114","red","beau"
"BBA_03115","red","beau"
"BBA_03117","red","beau"
"BBA_03118","red","beau"
"BBA_03130","red","beau"
"BBA_03132","red","beau"
"BBA_03145","red","beau"
"BBA_03152","red","beau"
"BBA_03154","red","beau"
"BBA_03156","red","beau"
"BBA_03166","red","beau"
"BBA_03171","red","beau"
"BBA_03179","red","beau"
"BBA_03189","red","beau"
"BBA_03195","red","beau"
"BBA_03196","red","beau"
"BBA_03197","red","beau"
"BBA_03201","red","beau"
"BBA_03202","red","beau"
"BBA_03206","red","beau"
"BBA_03212","red","beau"
"BBA_03213","red","beau"
"BBA_03230","red","beau"
"BBA_03234","red","beau"
"BBA_03238","red","beau"
"BBA_03240","red","beau"
"BBA_03255","red","beau"
"BBA_03257","red","beau"
"BBA_03258","red","beau"
"BBA_03265","red","beau"
"BBA_03266","red","beau"
"BBA_03281","red","beau"
"BBA_03283","red","beau"
"BBA_03300","red","beau"
"BBA_03302","red","beau"
"BBA_03305","red","beau"
"BBA_03318","red","beau"
"BBA_03320","red","beau"
"BBA_03325","red","beau"
"BBA_03327","red","beau"
"BBA_03332","red","beau"
"BBA_03339","red","beau"
"BBA_03341","red","beau"
"BBA_03344","red","beau"
"BBA_03345","red","beau"
"BBA_03351","red","beau"
"BBA_03352","red","beau"
"BBA_03356","red","beau"
"BBA_03357","red","beau"
"BBA_03361","red","beau"
"BBA_03368","red","beau"
"BBA_03382","red","beau"
"BBA_03383","red","beau"
"BBA_03384","red","beau"
"BBA_03385","red","beau"
"BBA_03392","red","beau"
"BBA_03400","red","beau"
"BBA_03413","red","beau"
"BBA_03434","red","beau"
"BBA_03448","red","beau"
"BBA_03449","red","beau"
"BBA_03450","red","beau"
"BBA_03453","red","beau"
"BBA_03456","red","beau"
"BBA_03461","red","beau"
"BBA_03463","red","beau"
"BBA_03469","red","beau"
"BBA_03484","red","beau"
"BBA_03486","red","beau"
"BBA_03489","red","beau"
"BBA_03496","red","beau"
"BBA_03497","red","beau"
"BBA_03502","red","beau"
"BBA_03508","red","beau"
"BBA_03511","red","beau"
"BBA_03515","red","beau"
"BBA_03520","red","beau"
"BBA_03529","red","beau"
"BBA_03534","red","beau"
"BBA_03535","red","beau"
"BBA_03537","red","beau"
"BBA_03543","red","beau"
"BBA_03549","red","beau"
"BBA_03551","red","beau"
"BBA_03552","red","beau"
"BBA_03565","red","beau"
"BBA_03569","red","beau"
"BBA_03572","red","beau"
"BBA_03581","red","beau"
"BBA_03599","red","beau"
"BBA_03611","red","beau"
"BBA_03612","red","beau"
"BBA_03628","red","beau"
"BBA_03646","red","beau"
"BBA_03655","red","beau"
"BBA_03657","red","beau"
"BBA_03674","red","beau"
"BBA_03676","red","beau"
"BBA_03690","red","beau"
"BBA_03691","red","beau"
"BBA_03692","red","beau"
"BBA_03700","red","beau"
"BBA_03701","red","beau"
"BBA_03702","red","beau"
"BBA_03716","red","beau"
"BBA_03721","red","beau"
"BBA_03723","red","beau"
"BBA_03735","red","beau"
"BBA_03736","red","beau"
"BBA_03743","red","beau"
"BBA_03748","red","beau"
"BBA_03749","red","beau"
"BBA_03757","red","beau"
"BBA_03759","red","beau"
"BBA_03768","red","beau"
"BBA_03785","red","beau"
"BBA_03790","red","beau"
"BBA_03797","red","beau"
"BBA_03805","red","beau"
"BBA_03835","red","beau"
"BBA_03843","red","beau"
"BBA_03844","red","beau"
"BBA_03849","red","beau"
"BBA_03856","red","beau"
"BBA_03859","red","beau"
"BBA_03864","red","beau"
"BBA_03878","red","beau"
"BBA_03880","red","beau"
"BBA_03904","red","beau"
"BBA_03907","red","beau"
"BBA_03909","red","beau"
"BBA_03910","red","beau"
"BBA_03915","red","beau"
"BBA_03918","red","beau"
"BBA_03921","red","beau"
"BBA_03942","red","beau"
"BBA_03944","red","beau"
"BBA_03956","red","beau"
"BBA_03973","red","beau"
"BBA_03986","red","beau"
"BBA_03990","red","beau"
"BBA_03991","red","beau"
"BBA_04003","red","beau"
"BBA_04015","red","beau"
"BBA_04027","red","beau"
"BBA_04033","red","beau"
"BBA_04040","red","beau"
"BBA_04056","red","beau"
"BBA_04062","red","beau"
"BBA_04073","red","beau"
"BBA_04074","red","beau"
"BBA_04080","red","beau"
"BBA_04084","red","beau"
"BBA_04086","red","beau"
"BBA_04094","red","beau"
"BBA_04096","red","beau"
"BBA_04102","red","beau"
"BBA_04105","red","beau"
"BBA_04107","red","beau"
"BBA_04111","red","beau"
"BBA_04122","red","beau"
"BBA_04153","red","beau"
"BBA_04165","red","beau"
"BBA_04168","red","beau"
"BBA_04169","red","beau"
"BBA_04190","red","beau"
"BBA_04195","red","beau"
"BBA_04200","red","beau"
"BBA_04201","red","beau"
"BBA_04202","red","beau"
"BBA_04209","red","beau"
"BBA_04217","red","beau"
"BBA_04224","red","beau"
"BBA_04226","red","beau"
"BBA_04228","red","beau"
"BBA_04230","red","beau"
"BBA_04240","red","beau"
"BBA_04241","red","beau"
"BBA_04242","red","beau"
"BBA_04250","red","beau"
"BBA_04255","red","beau"
"BBA_04262","red","beau"
"BBA_04268","red","beau"
"BBA_04271","red","beau"
"BBA_04279","red","beau"
"BBA_04285","red","beau"
"BBA_04294","red","beau"
"BBA_04301","red","beau"
"BBA_04313","red","beau"
"BBA_04317","red","beau"
"BBA_04324","red","beau"
"BBA_04332","red","beau"
"BBA_04333","red","beau"
"BBA_04337","red","beau"
"BBA_04339","red","beau"
"BBA_04350","red","beau"
"BBA_04354","red","beau"
"BBA_04378","red","beau"
"BBA_04379","red","beau"
"BBA_04384","red","beau"
"BBA_04394","red","beau"
"BBA_04397","red","beau"
"BBA_04400","red","beau"
"BBA_04401","red","beau"
"BBA_04408","red","beau"
"BBA_04410","red","beau"
"BBA_04415","red","beau"
"BBA_04429","red","beau"
"BBA_04430","red","beau"
"BBA_04433","red","beau"
"BBA_04441","red","beau"
"BBA_04445","red","beau"
"BBA_04462","red","beau"
"BBA_04469","red","beau"
"BBA_04470","red","beau"
"BBA_04472","red","beau"
"BBA_04473","red","beau"
"BBA_04475","red","beau"
"BBA_04480","red","beau"
"BBA_04489","red","beau"
"BBA_04492","red","beau"
"BBA_04495","red","beau"
"BBA_04504","red","beau"
"BBA_04509","red","beau"
"BBA_04512","red","beau"
"BBA_04531","red","beau"
"BBA_04537","red","beau"
"BBA_04540","red","beau"
"BBA_04542","red","beau"
"BBA_04546","red","beau"
"BBA_04549","red","beau"
"BBA_04553","red","beau"
"BBA_04562","red","beau"
"BBA_04564","red","beau"
"BBA_04567","red","beau"
"BBA_04571","red","beau"
"BBA_04578","red","beau"
"BBA_04590","red","beau"
"BBA_04596","red","beau"
"BBA_04598","red","beau"
"BBA_04603","red","beau"
"BBA_04609","red","beau"
"BBA_04622","red","beau"
"BBA_04623","red","beau"
"BBA_04633","red","beau"
"BBA_04638","red","beau"
"BBA_04691","red","beau"
"BBA_04694","red","beau"
"BBA_04704","red","beau"
"BBA_04705","red","beau"
"BBA_04706","red","beau"
"BBA_04711","red","beau"
"BBA_04716","red","beau"
"BBA_04718","red","beau"
"BBA_04725","red","beau"
"BBA_04732","red","beau"
"BBA_04740","red","beau"
"BBA_04742","red","beau"
"BBA_04744","red","beau"
"BBA_04745","red","beau"
"BBA_04746","red","beau"
"BBA_04752","red","beau"
"BBA_04764","red","beau"
"BBA_04766","red","beau"
"BBA_04769","red","beau"
"BBA_04772","red","beau"
"BBA_04800","red","beau"
"BBA_04811","red","beau"
"BBA_04812","red","beau"
"BBA_04817","red","beau"
"BBA_04818","red","beau"
"BBA_04826","red","beau"
"BBA_04829","red","beau"
"BBA_04833","red","beau"
"BBA_04841","red","beau"
"BBA_04847","red","beau"
"BBA_04853","red","beau"
"BBA_04860","red","beau"
"BBA_04861","red","beau"
"BBA_04864","red","beau"
"BBA_04867","red","beau"
"BBA_04874","red","beau"
"BBA_04876","red","beau"
"BBA_04890","red","beau"
"BBA_04891","red","beau"
"BBA_04897","red","beau"
"BBA_04898","red","beau"
"BBA_04899","red","beau"
"BBA_04921","red","beau"
"BBA_04926","red","beau"
"BBA_04927","red","beau"
"BBA_04936","red","beau"
"BBA_04937","red","beau"
"BBA_04938","red","beau"
"BBA_04939","red","beau"
"BBA_04965","red","beau"
"BBA_04969","red","beau"
"BBA_04981","red","beau"
"BBA_04985","red","beau"
"BBA_04991","red","beau"
"BBA_04998","red","beau"
"BBA_04999","red","beau"
"BBA_05004","red","beau"
"BBA_05005","red","beau"
"BBA_05023","red","beau"
"BBA_05027","red","beau"
"BBA_05037","red","beau"
"BBA_05041","red","beau"
"BBA_05048","red","beau"
"BBA_05054","red","beau"
"BBA_05056","red","beau"
"BBA_05059","red","beau"
"BBA_05060","red","beau"
"BBA_05062","red","beau"
"BBA_05072","red","beau"
"BBA_05075","red","beau"
"BBA_05076","red","beau"
"BBA_05082","red","beau"
"BBA_05089","red","beau"
"BBA_05093","red","beau"
"BBA_05096","red","beau"
"BBA_05110","red","beau"
"BBA_05125","red","beau"
"BBA_05126","red","beau"
"BBA_05132","red","beau"
"BBA_05134","red","beau"
"BBA_05148","red","beau"
"BBA_05153","red","beau"
"BBA_05154","red","beau"
"BBA_05155","red","beau"
"BBA_05157","red","beau"
"BBA_05161","red","beau"
"BBA_05175","red","beau"
"BBA_05177","red","beau"
"BBA_05184","red","beau"
"BBA_05185","red","beau"
"BBA_05186","red","beau"
"BBA_05190","red","beau"
"BBA_05198","red","beau"
"BBA_05203","red","beau"
"BBA_05206","red","beau"
"BBA_05218","red","beau"
"BBA_05226","red","beau"
"BBA_05232","red","beau"
"BBA_05243","red","beau"
"BBA_05246","red","beau"
"BBA_05248","red","beau"
"BBA_05249","red","beau"
"BBA_05279","red","beau"
"BBA_05283","red","beau"
"BBA_05284","red","beau"
"BBA_05287","red","beau"
"BBA_05292","red","beau"
"BBA_05295","red","beau"
"BBA_05297","red","beau"
"BBA_05298","red","beau"
"BBA_05301","red","beau"
"BBA_05303","red","beau"
"BBA_05304","red","beau"
"BBA_05316","red","beau"
"BBA_05319","red","beau"
"BBA_05321","red","beau"
"BBA_05322","red","beau"
"BBA_05323","red","beau"
"BBA_05333","red","beau"
"BBA_05342","red","beau"
"BBA_05346","red","beau"
"BBA_05378","red","beau"
"BBA_05379","red","beau"
"BBA_05380","red","beau"
"BBA_05385","red","beau"
"BBA_05388","red","beau"
"BBA_05406","red","beau"
"BBA_05412","red","beau"
"BBA_05415","red","beau"
"BBA_05419","red","beau"
"BBA_05421","red","beau"
"BBA_05429","red","beau"
"BBA_05430","red","beau"
"BBA_05441","red","beau"
"BBA_05444","red","beau"
"BBA_05450","red","beau"
"BBA_05451","red","beau"
"BBA_05457","red","beau"
"BBA_05458","red","beau"
"BBA_05460","red","beau"
"BBA_05466","red","beau"
"BBA_05476","red","beau"
"BBA_05477","red","beau"
"BBA_05487","red","beau"
"BBA_05489","red","beau"
"BBA_05490","red","beau"
"BBA_05493","red","beau"
"BBA_05499","red","beau"
"BBA_05510","red","beau"
"BBA_05515","red","beau"
"BBA_05522","red","beau"
"BBA_05531","red","beau"
"BBA_05532","red","beau"
"BBA_05533","red","beau"
"BBA_05551","red","beau"
"BBA_05553","red","beau"
"BBA_05554","red","beau"
"BBA_05558","red","beau"
"BBA_05559","red","beau"
"BBA_05568","red","beau"
"BBA_05569","red","beau"
"BBA_05571","red","beau"
"BBA_05574","red","beau"
"BBA_05575","red","beau"
"BBA_05578","red","beau"
"BBA_05580","red","beau"
"BBA_05585","red","beau"
"BBA_05597","red","beau"
"BBA_05601","red","beau"
"BBA_05609","red","beau"
"BBA_05610","red","beau"
"BBA_05620","red","beau"
"BBA_05626","red","beau"
"BBA_05633","red","beau"
"BBA_05634","red","beau"
"BBA_05640","red","beau"
"BBA_05646","red","beau"
"BBA_05649","red","beau"
"BBA_05651","red","beau"
"BBA_05654","red","beau"
"BBA_05655","red","beau"
"BBA_05656","red","beau"
"BBA_05659","red","beau"
"BBA_05661","red","beau"
"BBA_05690","red","beau"
"BBA_05693","red","beau"
"BBA_05697","red","beau"
"BBA_05709","red","beau"
"BBA_05713","red","beau"
"BBA_05716","red","beau"
"BBA_05718","red","beau"
"BBA_05722","red","beau"
"BBA_05723","red","beau"
"BBA_05728","red","beau"
"BBA_05734","red","beau"
"BBA_05738","red","beau"
"BBA_05739","red","beau"
"BBA_05743","red","beau"
"BBA_05745","red","beau"
"BBA_05763","red","beau"
"BBA_05771","red","beau"
"BBA_05786","red","beau"
"BBA_05794","red","beau"
"BBA_05808","red","beau"
"BBA_05817","red","beau"
"BBA_05818","red","beau"
"BBA_05819","red","beau"
"BBA_05821","red","beau"
"BBA_05824","red","beau"
"BBA_05825","red","beau"
"BBA_05831","red","beau"
"BBA_05832","red","beau"
"BBA_05835","red","beau"
"BBA_05836","red","beau"
"BBA_05843","red","beau"
"BBA_05849","red","beau"
"BBA_05850","red","beau"
"BBA_05856","red","beau"
"BBA_05861","red","beau"
"BBA_05863","red","beau"
"BBA_05874","red","beau"
"BBA_05888","red","beau"
"BBA_05902","red","beau"
"BBA_05906","red","beau"
"BBA_05907","red","beau"
"BBA_05908","red","beau"
"BBA_05910","red","beau"
"BBA_05919","red","beau"
"BBA_05921","red","beau"
"BBA_05930","red","beau"
"BBA_05933","red","beau"
"BBA_05934","red","beau"
"BBA_05937","red","beau"
"BBA_05938","red","beau"
"BBA_05939","red","beau"
"BBA_05949","red","beau"
"BBA_05954","red","beau"
"BBA_05955","red","beau"
"BBA_05958","red","beau"
"BBA_05967","red","beau"
"BBA_05986","red","beau"
"BBA_05989","red","beau"
"BBA_05996","red","beau"
"BBA_05998","red","beau"
"BBA_06002","red","beau"
"BBA_06012","red","beau"
"BBA_06015","red","beau"
"BBA_06029","red","beau"
"BBA_06042","red","beau"
"BBA_06043","red","beau"
"BBA_06049","red","beau"
"BBA_06076","red","beau"
"BBA_06079","red","beau"
"BBA_06080","red","beau"
"BBA_06085","red","beau"
"BBA_06097","red","beau"
"BBA_06099","red","beau"
"BBA_06109","red","beau"
"BBA_06111","red","beau"
"BBA_06119","red","beau"
"BBA_06139","red","beau"
"BBA_06166","red","beau"
"BBA_06183","red","beau"
"BBA_06184","red","beau"
"BBA_06185","red","beau"
"BBA_06186","red","beau"
"BBA_06191","red","beau"
"BBA_06206","red","beau"
"BBA_06229","red","beau"
"BBA_06238","red","beau"
"BBA_06239","red","beau"
"BBA_06248","red","beau"
"BBA_06256","red","beau"
"BBA_06257","red","beau"
"BBA_06262","red","beau"
"BBA_06263","red","beau"
"BBA_06269","red","beau"
"BBA_06270","red","beau"
"BBA_06271","red","beau"
"BBA_06277","red","beau"
"BBA_06281","red","beau"
"BBA_06284","red","beau"
"BBA_06293","red","beau"
"BBA_06294","red","beau"
"BBA_06295","red","beau"
"BBA_06299","red","beau"
"BBA_06300","red","beau"
"BBA_06303","red","beau"
"BBA_06304","red","beau"
"BBA_06305","red","beau"
"BBA_06318","red","beau"
"BBA_06321","red","beau"
"BBA_06331","red","beau"
"BBA_06354","red","beau"
"BBA_06364","red","beau"
"BBA_06394","red","beau"
"BBA_06409","red","beau"
"BBA_06412","red","beau"
"BBA_06419","red","beau"
"BBA_06428","red","beau"
"BBA_06429","red","beau"
"BBA_06434","red","beau"
"BBA_06441","red","beau"
"BBA_06459","red","beau"
"BBA_06461","red","beau"
"BBA_06465","red","beau"
"BBA_06471","red","beau"
"BBA_06474","red","beau"
"BBA_06478","red","beau"
"BBA_06479","red","beau"
"BBA_06482","red","beau"
"BBA_06490","red","beau"
"BBA_06492","red","beau"
"BBA_06496","red","beau"
"BBA_06507","red","beau"
"BBA_06508","red","beau"
"BBA_06509","red","beau"
"BBA_06510","red","beau"
"BBA_06511","red","beau"
"BBA_06515","red","beau"
"BBA_06525","red","beau"
"BBA_06537","red","beau"
"BBA_06543","red","beau"
"BBA_06545","red","beau"
"BBA_06551","red","beau"
"BBA_06583","red","beau"
"BBA_06584","red","beau"
"BBA_06585","red","beau"
"BBA_06586","red","beau"
"BBA_06587","red","beau"
"BBA_06596","red","beau"
"BBA_06600","red","beau"
"BBA_06607","red","beau"
"BBA_06608","red","beau"
"BBA_06613","red","beau"
"BBA_06617","red","beau"
"BBA_06622","red","beau"
"BBA_06623","red","beau"
"BBA_06624","red","beau"
"BBA_06625","red","beau"
"BBA_06630","red","beau"
"BBA_06631","red","beau"
"BBA_06632","red","beau"
"BBA_06648","red","beau"
"BBA_06658","red","beau"
"BBA_06663","red","beau"
"BBA_06686","red","beau"
"BBA_06691","red","beau"
"BBA_06694","red","beau"
"BBA_06697","red","beau"
"BBA_06700","red","beau"
"BBA_06701","red","beau"
"BBA_06707","red","beau"
"BBA_06711","red","beau"
"BBA_06719","red","beau"
"BBA_06734","red","beau"
"BBA_06738","red","beau"
"BBA_06746","red","beau"
"BBA_06747","red","beau"
"BBA_06752","red","beau"
"BBA_06755","red","beau"
"BBA_06756","red","beau"
"BBA_06757","red","beau"
"BBA_06766","red","beau"
"BBA_06773","red","beau"
"BBA_06791","red","beau"
"BBA_06797","red","beau"
"BBA_06816","red","beau"
"BBA_06821","red","beau"
"BBA_06822","red","beau"
"BBA_06833","red","beau"
"BBA_06853","red","beau"
"BBA_06855","red","beau"
"BBA_06865","red","beau"
"BBA_06866","red","beau"
"BBA_06868","red","beau"
"BBA_06878","red","beau"
"BBA_06882","red","beau"
"BBA_06884","red","beau"
"BBA_06889","red","beau"
"BBA_06892","red","beau"
"BBA_06893","red","beau"
"BBA_06900","red","beau"
"BBA_06902","red","beau"
"BBA_06903","red","beau"
"BBA_06910","red","beau"
"BBA_06923","red","beau"
"BBA_06931","red","beau"
"BBA_06943","red","beau"
"BBA_06947","red","beau"
"BBA_06951","red","beau"
"BBA_06956","red","beau"
"BBA_06962","red","beau"
"BBA_06964","red","beau"
"BBA_06965","red","beau"
"BBA_06967","red","beau"
"BBA_06970","red","beau"
"BBA_06972","red","beau"
"BBA_06981","red","beau"
"BBA_06987","red","beau"
"BBA_06995","red","beau"
"BBA_07000","red","beau"
"BBA_07012","red","beau"
"BBA_07028","red","beau"
"BBA_07036","red","beau"
"BBA_07040","red","beau"
"BBA_07041","red","beau"
"BBA_07049","red","beau"
"BBA_07058","red","beau"
"BBA_07070","red","beau"
"BBA_07073","red","beau"
"BBA_07081","red","beau"
"BBA_07092","red","beau"
"BBA_07107","red","beau"
"BBA_07108","red","beau"
"BBA_07117","red","beau"
"BBA_07123","red","beau"
"BBA_07125","red","beau"
"BBA_07127","red","beau"
"BBA_07129","red","beau"
"BBA_07155","red","beau"
"BBA_07156","red","beau"
"BBA_07162","red","beau"
"BBA_07164","red","beau"
"BBA_07169","red","beau"
"BBA_07170","red","beau"
"BBA_07172","red","beau"
"BBA_07176","red","beau"
"BBA_07177","red","beau"
"BBA_07181","red","beau"
"BBA_07187","red","beau"
"BBA_07190","red","beau"
"BBA_07191","red","beau"
"BBA_07198","red","beau"
"BBA_07200","red","beau"
"BBA_07202","red","beau"
"BBA_07203","red","beau"
"BBA_07206","red","beau"
"BBA_07207","red","beau"
"BBA_07208","red","beau"
"BBA_07213","red","beau"
"BBA_07219","red","beau"
"BBA_07221","red","beau"
"BBA_07222","red","beau"
"BBA_07235","red","beau"
"BBA_07238","red","beau"
"BBA_07239","red","beau"
"BBA_07241","red","beau"
"BBA_07246","red","beau"
"BBA_07254","red","beau"
"BBA_07255","red","beau"
"BBA_07257","red","beau"
"BBA_07261","red","beau"
"BBA_07264","red","beau"
"BBA_07266","red","beau"
"BBA_07272","red","beau"
"BBA_07285","red","beau"
"BBA_07288","red","beau"
"BBA_07294","red","beau"
"BBA_07301","red","beau"
"BBA_07308","red","beau"
"BBA_07317","red","beau"
"BBA_07320","red","beau"
"BBA_07325","red","beau"
"BBA_07348","red","beau"
"BBA_07363","red","beau"
"BBA_07377","red","beau"
"BBA_07396","red","beau"
"BBA_07433","red","beau"
"BBA_07435","red","beau"
"BBA_07437","red","beau"
"BBA_07442","red","beau"
"BBA_07444","red","beau"
"BBA_07466","red","beau"
"BBA_07501","red","beau"
"BBA_07524","red","beau"
"BBA_07546","red","beau"
"BBA_07561","red","beau"
"BBA_07563","red","beau"
"BBA_07564","red","beau"
"BBA_07566","red","beau"
"BBA_07567","red","beau"
"BBA_07571","red","beau"
"BBA_07580","red","beau"
"BBA_07599","red","beau"
"BBA_07625","red","beau"
"BBA_07627","red","beau"
"BBA_07637","red","beau"
"BBA_07640","red","beau"
"BBA_07645","red","beau"
"BBA_07647","red","beau"
"BBA_07651","red","beau"
"BBA_07674","red","beau"
"BBA_07724","red","beau"
"BBA_07728","red","beau"
"BBA_07730","red","beau"
"BBA_07737","red","beau"
"BBA_07738","red","beau"
"BBA_07745","red","beau"
"BBA_07746","red","beau"
"BBA_07750","red","beau"
"BBA_07754","red","beau"
"BBA_07755","red","beau"
"BBA_07757","red","beau"
"BBA_07768","red","beau"
"BBA_07791","red","beau"
"BBA_07792","red","beau"
"BBA_07799","red","beau"
"BBA_07821","red","beau"
"BBA_07825","red","beau"
"BBA_07836","red","beau"
"BBA_07838","red","beau"
"BBA_07840","red","beau"
"BBA_07843","red","beau"
"BBA_07848","red","beau"
"BBA_07862","red","beau"
"BBA_07863","red","beau"
"BBA_07867","red","beau"
"BBA_07870","red","beau"
"BBA_07872","red","beau"
"BBA_07885","red","beau"
"BBA_07886","red","beau"
"BBA_07904","red","beau"
"BBA_07907","red","beau"
"BBA_07913","red","beau"
"BBA_07914","red","beau"
"BBA_07920","red","beau"
"BBA_07929","red","beau"
"BBA_07933","red","beau"
"BBA_07936","red","beau"
"BBA_07940","red","beau"
"BBA_07941","red","beau"
"BBA_07951","red","beau"
"BBA_07967","red","beau"
"BBA_07976","red","beau"
"BBA_07977","red","beau"
"BBA_07989","red","beau"
"BBA_07994","red","beau"
"BBA_07995","red","beau"
"BBA_08020","red","beau"
"BBA_08021","red","beau"
"BBA_08024","red","beau"
"BBA_08025","red","beau"
"BBA_08049","red","beau"
"BBA_08051","red","beau"
"BBA_08059","red","beau"
"BBA_08064","red","beau"
"BBA_08079","red","beau"
"BBA_08095","red","beau"
"BBA_08110","red","beau"
"BBA_08122","red","beau"
"BBA_08131","red","beau"
"BBA_08145","red","beau"
"BBA_08154","red","beau"
"BBA_08159","red","beau"
"BBA_08177","red","beau"
"BBA_08182","red","beau"
"BBA_08195","red","beau"
"BBA_08206","red","beau"
"BBA_08207","red","beau"
"BBA_08209","red","beau"
"BBA_08210","red","beau"
"BBA_08219","red","beau"
"BBA_08229","red","beau"
"BBA_08236","red","beau"
"BBA_08239","red","beau"
"BBA_08247","red","beau"
"BBA_08259","red","beau"
"BBA_08272","red","beau"
"BBA_08277","red","beau"
"BBA_08306","red","beau"
"BBA_08310","red","beau"
"BBA_08321","red","beau"
"BBA_08339","red","beau"
"BBA_08348","red","beau"
"BBA_08353","red","beau"
"BBA_08358","red","beau"
"BBA_08362","red","beau"
"BBA_08376","red","beau"
"BBA_08377","red","beau"
"BBA_08387","red","beau"
"BBA_08410","red","beau"
"BBA_08415","red","beau"
"BBA_08416","red","beau"
"BBA_08423","red","beau"
"BBA_08431","red","beau"
"BBA_08432","red","beau"
"BBA_08434","red","beau"
"BBA_08440","red","beau"
"BBA_08443","red","beau"
"BBA_08444","red","beau"
"BBA_08445","red","beau"
"BBA_08452","red","beau"
"BBA_08458","red","beau"
"BBA_08459","red","beau"
"BBA_08467","red","beau"
"BBA_08478","red","beau"
"BBA_08484","red","beau"
"BBA_08490","red","beau"
"BBA_08492","red","beau"
"BBA_08498","red","beau"
"BBA_08500","red","beau"
"BBA_08538","red","beau"
"BBA_08553","red","beau"
"BBA_08570","red","beau"
"BBA_08576","red","beau"
"BBA_08577","red","beau"
"BBA_08580","red","beau"
"BBA_08583","red","beau"
"BBA_08587","red","beau"
"BBA_08588","red","beau"
"BBA_08589","red","beau"
"BBA_08596","red","beau"
"BBA_08597","red","beau"
"BBA_08602","red","beau"
"BBA_08621","red","beau"
"BBA_08629","red","beau"
"BBA_08630","red","beau"
"BBA_08634","red","beau"
"BBA_08640","red","beau"
"BBA_08649","red","beau"
"BBA_08655","red","beau"
"BBA_08663","red","beau"
"BBA_08674","red","beau"
"BBA_08678","red","beau"
"BBA_08683","red","beau"
"BBA_08721","red","beau"
"BBA_08722","red","beau"
"BBA_08727","red","beau"
"BBA_08728","red","beau"
"BBA_08732","red","beau"
"BBA_08736","red","beau"
"BBA_08739","red","beau"
"BBA_08750","red","beau"
"BBA_08754","red","beau"
"BBA_08756","red","beau"
"BBA_08760","red","beau"
"BBA_08761","red","beau"
"BBA_08764","red","beau"
"BBA_08766","red","beau"
"BBA_08767","red","beau"
"BBA_08769","red","beau"
"BBA_08770","red","beau"
"BBA_08772","red","beau"
"BBA_08793","red","beau"
"BBA_08802","red","beau"
"BBA_08805","red","beau"
"BBA_08807","red","beau"
"BBA_08810","red","beau"
"BBA_08811","red","beau"
"BBA_08815","red","beau"
"BBA_08816","red","beau"
"BBA_08819","red","beau"
"BBA_08822","red","beau"
"BBA_08830","red","beau"
"BBA_08838","red","beau"
"BBA_08839","red","beau"
"BBA_08842","red","beau"
"BBA_08853","red","beau"
"BBA_08856","red","beau"
"BBA_08860","red","beau"
"BBA_08874","red","beau"
"BBA_08876","red","beau"
"BBA_08877","red","beau"
"BBA_08885","red","beau"
"BBA_08886","red","beau"
"BBA_08891","red","beau"
"BBA_08892","red","beau"
"BBA_08893","red","beau"
"BBA_08909","red","beau"
"BBA_08910","red","beau"
