"gene_name","module_identity","GCN"
"GQ602_004519","turquoise","ophio_cflo"
"GQ602_004522","turquoise","ophio_cflo"
"GQ602_004523","turquoise","ophio_cflo"
"GQ602_004526","turquoise","ophio_cflo"
"GQ602_004541","turquoise","ophio_cflo"
"GQ602_004545","turquoise","ophio_cflo"
"GQ602_004548","turquoise","ophio_cflo"
"GQ602_004555","turquoise","ophio_cflo"
"GQ602_004563","turquoise","ophio_cflo"
"GQ602_004564","turquoise","ophio_cflo"
"GQ602_004574","turquoise","ophio_cflo"
"GQ602_004575","turquoise","ophio_cflo"
"GQ602_004576","turquoise","ophio_cflo"
"GQ602_004578","turquoise","ophio_cflo"
"GQ602_004579","turquoise","ophio_cflo"
"GQ602_004580","turquoise","ophio_cflo"
"GQ602_004592","turquoise","ophio_cflo"
"GQ602_004595","turquoise","ophio_cflo"
"GQ602_004596","turquoise","ophio_cflo"
"GQ602_004604","turquoise","ophio_cflo"
"GQ602_004605","turquoise","ophio_cflo"
"GQ602_004620","turquoise","ophio_cflo"
"GQ602_004626","turquoise","ophio_cflo"
"GQ602_004636","turquoise","ophio_cflo"
"GQ602_004639","turquoise","ophio_cflo"
"GQ602_004641","turquoise","ophio_cflo"
"GQ602_004646","turquoise","ophio_cflo"
"GQ602_004656","turquoise","ophio_cflo"
"GQ602_004659","turquoise","ophio_cflo"
"GQ602_004663","turquoise","ophio_cflo"
"GQ602_004665","turquoise","ophio_cflo"
"GQ602_004670","turquoise","ophio_cflo"
"GQ602_004677","turquoise","ophio_cflo"
"GQ602_004688","turquoise","ophio_cflo"
"GQ602_004695","turquoise","ophio_cflo"
"GQ602_004696","turquoise","ophio_cflo"
"GQ602_004709","turquoise","ophio_cflo"
"GQ602_004713","turquoise","ophio_cflo"
"GQ602_004714","turquoise","ophio_cflo"
"GQ602_004715","turquoise","ophio_cflo"
"GQ602_004721","turquoise","ophio_cflo"
"GQ602_004726","turquoise","ophio_cflo"
"GQ602_004728","turquoise","ophio_cflo"
"GQ602_004731","turquoise","ophio_cflo"
"GQ602_004732","turquoise","ophio_cflo"
"GQ602_004734","turquoise","ophio_cflo"
"GQ602_004738","turquoise","ophio_cflo"
"GQ602_004741","turquoise","ophio_cflo"
"GQ602_004743","turquoise","ophio_cflo"
"GQ602_004746","turquoise","ophio_cflo"
"GQ602_004748","turquoise","ophio_cflo"
"GQ602_004753","turquoise","ophio_cflo"
"GQ602_004756","turquoise","ophio_cflo"
"GQ602_004757","turquoise","ophio_cflo"
"GQ602_004758","turquoise","ophio_cflo"
"GQ602_004760","turquoise","ophio_cflo"
"GQ602_004762","turquoise","ophio_cflo"
"GQ602_004763","turquoise","ophio_cflo"
"GQ602_004769","turquoise","ophio_cflo"
"GQ602_004781","turquoise","ophio_cflo"
"GQ602_004782","turquoise","ophio_cflo"
"GQ602_004784","turquoise","ophio_cflo"
"GQ602_004790","turquoise","ophio_cflo"
"GQ602_004791","turquoise","ophio_cflo"
"GQ602_004793","turquoise","ophio_cflo"
"GQ602_004796","turquoise","ophio_cflo"
"GQ602_004800","turquoise","ophio_cflo"
"GQ602_004810","turquoise","ophio_cflo"
"GQ602_004818","turquoise","ophio_cflo"
"GQ602_004837","turquoise","ophio_cflo"
"GQ602_004840","turquoise","ophio_cflo"
"GQ602_004845","turquoise","ophio_cflo"
"GQ602_004848","turquoise","ophio_cflo"
"GQ602_004860","turquoise","ophio_cflo"
"GQ602_004861","turquoise","ophio_cflo"
"GQ602_004868","turquoise","ophio_cflo"
"GQ602_004894","turquoise","ophio_cflo"
"GQ602_004895","turquoise","ophio_cflo"
"GQ602_004901","turquoise","ophio_cflo"
"GQ602_004904","turquoise","ophio_cflo"
"GQ602_004910","turquoise","ophio_cflo"
"GQ602_004916","turquoise","ophio_cflo"
"GQ602_004946","turquoise","ophio_cflo"
"GQ602_004956","turquoise","ophio_cflo"
"GQ602_004963","turquoise","ophio_cflo"
"GQ602_004964","turquoise","ophio_cflo"
"GQ602_004965","turquoise","ophio_cflo"
"GQ602_004967","turquoise","ophio_cflo"
"GQ602_004976","turquoise","ophio_cflo"
"GQ602_004977","turquoise","ophio_cflo"
"GQ602_004981","turquoise","ophio_cflo"
"GQ602_004998","turquoise","ophio_cflo"
"GQ602_004999","turquoise","ophio_cflo"
"GQ602_005008","turquoise","ophio_cflo"
"GQ602_005009","turquoise","ophio_cflo"
"GQ602_005019","turquoise","ophio_cflo"
"GQ602_005027","turquoise","ophio_cflo"
"GQ602_005030","turquoise","ophio_cflo"
"GQ602_005031","turquoise","ophio_cflo"
"GQ602_005032","turquoise","ophio_cflo"
"GQ602_005033","turquoise","ophio_cflo"
"GQ602_005036","turquoise","ophio_cflo"
"GQ602_005041","turquoise","ophio_cflo"
"GQ602_005046","turquoise","ophio_cflo"
"GQ602_005052","turquoise","ophio_cflo"
"GQ602_005054","turquoise","ophio_cflo"
"GQ602_005058","turquoise","ophio_cflo"
"GQ602_005059","turquoise","ophio_cflo"
"GQ602_005067","turquoise","ophio_cflo"
"GQ602_005080","turquoise","ophio_cflo"
"GQ602_005093","turquoise","ophio_cflo"
"GQ602_005098","turquoise","ophio_cflo"
"GQ602_005114","turquoise","ophio_cflo"
"GQ602_005120","turquoise","ophio_cflo"
"GQ602_005122","turquoise","ophio_cflo"
"GQ602_005123","turquoise","ophio_cflo"
"GQ602_005124","turquoise","ophio_cflo"
"GQ602_005130","turquoise","ophio_cflo"
"GQ602_005133","turquoise","ophio_cflo"
"GQ602_005143","turquoise","ophio_cflo"
"GQ602_005148","turquoise","ophio_cflo"
"GQ602_005151","turquoise","ophio_cflo"
"GQ602_005157","turquoise","ophio_cflo"
"GQ602_005158","turquoise","ophio_cflo"
"GQ602_005185","turquoise","ophio_cflo"
"GQ602_005187","turquoise","ophio_cflo"
"GQ602_005210","turquoise","ophio_cflo"
"GQ602_005213","turquoise","ophio_cflo"
"GQ602_005214","turquoise","ophio_cflo"
"GQ602_005235","turquoise","ophio_cflo"
"GQ602_005237","turquoise","ophio_cflo"
"GQ602_005240","turquoise","ophio_cflo"
"GQ602_005242","turquoise","ophio_cflo"
"GQ602_005251","turquoise","ophio_cflo"
"GQ602_005257","turquoise","ophio_cflo"
"GQ602_005260","turquoise","ophio_cflo"
"GQ602_005261","turquoise","ophio_cflo"
"GQ602_005264","turquoise","ophio_cflo"
"GQ602_005271","turquoise","ophio_cflo"
"GQ602_005275","turquoise","ophio_cflo"
"GQ602_005284","turquoise","ophio_cflo"
"GQ602_005291","turquoise","ophio_cflo"
"GQ602_005292","turquoise","ophio_cflo"
"GQ602_005298","turquoise","ophio_cflo"
"GQ602_005299","turquoise","ophio_cflo"
"GQ602_005302","turquoise","ophio_cflo"
"GQ602_005304","turquoise","ophio_cflo"
"GQ602_005315","turquoise","ophio_cflo"
"GQ602_005321","turquoise","ophio_cflo"
"GQ602_005330","turquoise","ophio_cflo"
"GQ602_005336","turquoise","ophio_cflo"
"GQ602_005339","turquoise","ophio_cflo"
"GQ602_005340","turquoise","ophio_cflo"
"GQ602_005347","turquoise","ophio_cflo"
"GQ602_005353","turquoise","ophio_cflo"
"GQ602_005356","turquoise","ophio_cflo"
"GQ602_005360","turquoise","ophio_cflo"
"GQ602_005388","turquoise","ophio_cflo"
"GQ602_005396","turquoise","ophio_cflo"
"GQ602_005406","turquoise","ophio_cflo"
"GQ602_005410","turquoise","ophio_cflo"
"GQ602_005417","turquoise","ophio_cflo"
"GQ602_005422","turquoise","ophio_cflo"
"GQ602_005430","turquoise","ophio_cflo"
"GQ602_005437","turquoise","ophio_cflo"
"GQ602_005458","turquoise","ophio_cflo"
"GQ602_005459","turquoise","ophio_cflo"
"GQ602_005462","turquoise","ophio_cflo"
"GQ602_005468","turquoise","ophio_cflo"
"GQ602_005475","turquoise","ophio_cflo"
"GQ602_005484","turquoise","ophio_cflo"
"GQ602_005487","turquoise","ophio_cflo"
"GQ602_005490","turquoise","ophio_cflo"
"GQ602_005491","turquoise","ophio_cflo"
"GQ602_005493","turquoise","ophio_cflo"
"GQ602_005494","turquoise","ophio_cflo"
"GQ602_005500","turquoise","ophio_cflo"
"GQ602_005516","turquoise","ophio_cflo"
"GQ602_005517","turquoise","ophio_cflo"
"GQ602_005521","turquoise","ophio_cflo"
"GQ602_005537","turquoise","ophio_cflo"
"GQ602_005539","turquoise","ophio_cflo"
"GQ602_005540","turquoise","ophio_cflo"
"GQ602_005547","turquoise","ophio_cflo"
"GQ602_005549","turquoise","ophio_cflo"
"GQ602_005550","turquoise","ophio_cflo"
"GQ602_005567","turquoise","ophio_cflo"
"GQ602_005571","turquoise","ophio_cflo"
"GQ602_005572","turquoise","ophio_cflo"
"GQ602_005583","turquoise","ophio_cflo"
"GQ602_005586","turquoise","ophio_cflo"
"GQ602_005596","turquoise","ophio_cflo"
"GQ602_005602","turquoise","ophio_cflo"
"GQ602_005614","turquoise","ophio_cflo"
"GQ602_005617","turquoise","ophio_cflo"
"GQ602_005623","turquoise","ophio_cflo"
"GQ602_005631","turquoise","ophio_cflo"
"GQ602_005647","turquoise","ophio_cflo"
"GQ602_005662","turquoise","ophio_cflo"
"GQ602_005667","turquoise","ophio_cflo"
"GQ602_005690","turquoise","ophio_cflo"
"GQ602_005698","turquoise","ophio_cflo"
"GQ602_005724","turquoise","ophio_cflo"
"GQ602_005725","turquoise","ophio_cflo"
"GQ602_005726","turquoise","ophio_cflo"
"GQ602_005727","turquoise","ophio_cflo"
"GQ602_005730","turquoise","ophio_cflo"
"GQ602_005731","turquoise","ophio_cflo"
"GQ602_005740","turquoise","ophio_cflo"
"GQ602_005746","turquoise","ophio_cflo"
"GQ602_005747","turquoise","ophio_cflo"
"GQ602_005757","turquoise","ophio_cflo"
"GQ602_005758","turquoise","ophio_cflo"
"GQ602_005760","turquoise","ophio_cflo"
"GQ602_005765","turquoise","ophio_cflo"
"GQ602_005784","turquoise","ophio_cflo"
"GQ602_005792","turquoise","ophio_cflo"
"GQ602_005796","turquoise","ophio_cflo"
"GQ602_005800","turquoise","ophio_cflo"
"GQ602_005802","turquoise","ophio_cflo"
"GQ602_005813","turquoise","ophio_cflo"
"GQ602_005814","turquoise","ophio_cflo"
"GQ602_005818","turquoise","ophio_cflo"
"GQ602_005829","turquoise","ophio_cflo"
"GQ602_005833","turquoise","ophio_cflo"
"GQ602_005847","turquoise","ophio_cflo"
"GQ602_005850","turquoise","ophio_cflo"
"GQ602_005855","turquoise","ophio_cflo"
"GQ602_005858","turquoise","ophio_cflo"
"GQ602_005859","turquoise","ophio_cflo"
"GQ602_005867","turquoise","ophio_cflo"
"GQ602_005871","turquoise","ophio_cflo"
"GQ602_005892","turquoise","ophio_cflo"
"GQ602_005896","turquoise","ophio_cflo"
"GQ602_005897","turquoise","ophio_cflo"
"GQ602_005906","turquoise","ophio_cflo"
"GQ602_005921","turquoise","ophio_cflo"
"GQ602_005922","turquoise","ophio_cflo"
"GQ602_005926","turquoise","ophio_cflo"
"GQ602_005927","turquoise","ophio_cflo"
"GQ602_005936","turquoise","ophio_cflo"
"GQ602_005948","turquoise","ophio_cflo"
"GQ602_005971","turquoise","ophio_cflo"
"GQ602_005973","turquoise","ophio_cflo"
"GQ602_005983","turquoise","ophio_cflo"
"GQ602_005984","turquoise","ophio_cflo"
"GQ602_005985","turquoise","ophio_cflo"
"GQ602_005990","turquoise","ophio_cflo"
"GQ602_005994","turquoise","ophio_cflo"
"GQ602_005997","turquoise","ophio_cflo"
"GQ602_006000","turquoise","ophio_cflo"
"GQ602_006010","turquoise","ophio_cflo"
"GQ602_006019","turquoise","ophio_cflo"
"GQ602_006031","turquoise","ophio_cflo"
"GQ602_006034","turquoise","ophio_cflo"
"GQ602_006038","turquoise","ophio_cflo"
"GQ602_006043","turquoise","ophio_cflo"
"GQ602_006063","turquoise","ophio_cflo"
"GQ602_006068","turquoise","ophio_cflo"
"GQ602_006072","turquoise","ophio_cflo"
"GQ602_006073","turquoise","ophio_cflo"
"GQ602_006085","turquoise","ophio_cflo"
"GQ602_006089","turquoise","ophio_cflo"
"GQ602_006094","turquoise","ophio_cflo"
"GQ602_006105","turquoise","ophio_cflo"
"GQ602_006109","turquoise","ophio_cflo"
"GQ602_006112","turquoise","ophio_cflo"
"GQ602_006126","turquoise","ophio_cflo"
"GQ602_006132","turquoise","ophio_cflo"
"GQ602_006133","turquoise","ophio_cflo"
"GQ602_006138","turquoise","ophio_cflo"
"GQ602_006139","turquoise","ophio_cflo"
"GQ602_006141","turquoise","ophio_cflo"
"GQ602_006151","turquoise","ophio_cflo"
"GQ602_006154","turquoise","ophio_cflo"
"GQ602_006158","turquoise","ophio_cflo"
"GQ602_006161","turquoise","ophio_cflo"
"GQ602_006162","turquoise","ophio_cflo"
"GQ602_006163","turquoise","ophio_cflo"
"GQ602_006167","turquoise","ophio_cflo"
"GQ602_006170","turquoise","ophio_cflo"
"GQ602_006186","turquoise","ophio_cflo"
"GQ602_006194","turquoise","ophio_cflo"
"GQ602_006200","turquoise","ophio_cflo"
"GQ602_006204","turquoise","ophio_cflo"
"GQ602_006212","turquoise","ophio_cflo"
"GQ602_006216","turquoise","ophio_cflo"
"GQ602_006242","turquoise","ophio_cflo"
"GQ602_006243","turquoise","ophio_cflo"
"GQ602_006245","turquoise","ophio_cflo"
"GQ602_006249","turquoise","ophio_cflo"
"GQ602_006250","turquoise","ophio_cflo"
"GQ602_006251","turquoise","ophio_cflo"
"GQ602_006252","turquoise","ophio_cflo"
"GQ602_006267","turquoise","ophio_cflo"
"GQ602_006268","turquoise","ophio_cflo"
"GQ602_006283","turquoise","ophio_cflo"
"GQ602_006288","turquoise","ophio_cflo"
"GQ602_006295","turquoise","ophio_cflo"
"GQ602_006298","turquoise","ophio_cflo"
"GQ602_006301","turquoise","ophio_cflo"
"GQ602_006314","turquoise","ophio_cflo"
"GQ602_006317","turquoise","ophio_cflo"
"GQ602_006321","turquoise","ophio_cflo"
"GQ602_006325","turquoise","ophio_cflo"
"GQ602_006326","turquoise","ophio_cflo"
"GQ602_006328","turquoise","ophio_cflo"
"GQ602_006333","turquoise","ophio_cflo"
"GQ602_006334","turquoise","ophio_cflo"
"GQ602_006335","turquoise","ophio_cflo"
"GQ602_006343","turquoise","ophio_cflo"
"GQ602_006363","turquoise","ophio_cflo"
"GQ602_006377","turquoise","ophio_cflo"
"GQ602_006384","turquoise","ophio_cflo"
"GQ602_006400","turquoise","ophio_cflo"
"GQ602_006404","turquoise","ophio_cflo"
"GQ602_006406","turquoise","ophio_cflo"
"GQ602_006408","turquoise","ophio_cflo"
"GQ602_006411","turquoise","ophio_cflo"
"GQ602_006425","turquoise","ophio_cflo"
"GQ602_006433","turquoise","ophio_cflo"
"GQ602_006437","turquoise","ophio_cflo"
"GQ602_006441","turquoise","ophio_cflo"
"GQ602_006445","turquoise","ophio_cflo"
"GQ602_006478","turquoise","ophio_cflo"
"GQ602_006482","turquoise","ophio_cflo"
"GQ602_006483","turquoise","ophio_cflo"
"GQ602_006496","turquoise","ophio_cflo"
"GQ602_006497","turquoise","ophio_cflo"
"GQ602_006498","turquoise","ophio_cflo"
"GQ602_006513","turquoise","ophio_cflo"
"GQ602_006526","turquoise","ophio_cflo"
"GQ602_006532","turquoise","ophio_cflo"
"GQ602_006536","turquoise","ophio_cflo"
"GQ602_006537","turquoise","ophio_cflo"
"GQ602_006540","turquoise","ophio_cflo"
"GQ602_006541","turquoise","ophio_cflo"
"GQ602_006542","turquoise","ophio_cflo"
"GQ602_006563","turquoise","ophio_cflo"
"GQ602_006568","turquoise","ophio_cflo"
"GQ602_006572","turquoise","ophio_cflo"
"GQ602_006575","turquoise","ophio_cflo"
"GQ602_006580","turquoise","ophio_cflo"
"GQ602_006583","turquoise","ophio_cflo"
"GQ602_006589","turquoise","ophio_cflo"
"GQ602_006598","turquoise","ophio_cflo"
"GQ602_006599","turquoise","ophio_cflo"
"GQ602_006603","turquoise","ophio_cflo"
"GQ602_006610","turquoise","ophio_cflo"
"GQ602_006620","turquoise","ophio_cflo"
"GQ602_006638","turquoise","ophio_cflo"
"GQ602_006644","turquoise","ophio_cflo"
"GQ602_006650","turquoise","ophio_cflo"
"GQ602_006651","turquoise","ophio_cflo"
"GQ602_006656","turquoise","ophio_cflo"
"GQ602_006675","turquoise","ophio_cflo"
"GQ602_006680","turquoise","ophio_cflo"
"GQ602_006681","turquoise","ophio_cflo"
"GQ602_006682","turquoise","ophio_cflo"
"GQ602_006683","turquoise","ophio_cflo"
"GQ602_006684","turquoise","ophio_cflo"
"GQ602_006687","turquoise","ophio_cflo"
"GQ602_006696","turquoise","ophio_cflo"
"GQ602_006698","turquoise","ophio_cflo"
"GQ602_006703","turquoise","ophio_cflo"
"GQ602_006709","turquoise","ophio_cflo"
"GQ602_006716","turquoise","ophio_cflo"
"GQ602_006725","turquoise","ophio_cflo"
"GQ602_006728","turquoise","ophio_cflo"
"GQ602_006733","turquoise","ophio_cflo"
"GQ602_006750","turquoise","ophio_cflo"
"GQ602_006756","turquoise","ophio_cflo"
"GQ602_006758","turquoise","ophio_cflo"
"GQ602_006764","turquoise","ophio_cflo"
"GQ602_006783","turquoise","ophio_cflo"
"GQ602_006793","turquoise","ophio_cflo"
"GQ602_006800","turquoise","ophio_cflo"
"GQ602_006801","turquoise","ophio_cflo"
"GQ602_006802","turquoise","ophio_cflo"
"GQ602_006805","turquoise","ophio_cflo"
"GQ602_006813","turquoise","ophio_cflo"
"GQ602_006818","turquoise","ophio_cflo"
"GQ602_006819","turquoise","ophio_cflo"
"GQ602_006820","turquoise","ophio_cflo"
"GQ602_006821","turquoise","ophio_cflo"
"GQ602_006823","turquoise","ophio_cflo"
"GQ602_006827","turquoise","ophio_cflo"
"GQ602_006831","turquoise","ophio_cflo"
"GQ602_006836","turquoise","ophio_cflo"
"GQ602_006843","turquoise","ophio_cflo"
"GQ602_006848","turquoise","ophio_cflo"
"GQ602_006856","turquoise","ophio_cflo"
"GQ602_006861","turquoise","ophio_cflo"
"GQ602_006868","turquoise","ophio_cflo"
"GQ602_006875","turquoise","ophio_cflo"
"GQ602_006878","turquoise","ophio_cflo"
"GQ602_006880","turquoise","ophio_cflo"
"GQ602_006889","turquoise","ophio_cflo"
"GQ602_006890","turquoise","ophio_cflo"
"GQ602_006892","turquoise","ophio_cflo"
"GQ602_006896","turquoise","ophio_cflo"
"GQ602_006917","turquoise","ophio_cflo"
"GQ602_006943","turquoise","ophio_cflo"
"GQ602_006947","turquoise","ophio_cflo"
"GQ602_006950","turquoise","ophio_cflo"
"GQ602_006951","turquoise","ophio_cflo"
"GQ602_006960","turquoise","ophio_cflo"
"GQ602_006961","turquoise","ophio_cflo"
"GQ602_006962","turquoise","ophio_cflo"
"GQ602_006967","turquoise","ophio_cflo"
"GQ602_006982","turquoise","ophio_cflo"
"GQ602_006994","turquoise","ophio_cflo"
"GQ602_007004","turquoise","ophio_cflo"
"GQ602_007021","turquoise","ophio_cflo"
"GQ602_007022","turquoise","ophio_cflo"
"GQ602_007024","turquoise","ophio_cflo"
"GQ602_007029","turquoise","ophio_cflo"
"GQ602_007033","turquoise","ophio_cflo"
"GQ602_007034","turquoise","ophio_cflo"
"GQ602_007035","turquoise","ophio_cflo"
"GQ602_007036","turquoise","ophio_cflo"
"GQ602_007038","turquoise","ophio_cflo"
"GQ602_007040","turquoise","ophio_cflo"
"GQ602_007046","turquoise","ophio_cflo"
"GQ602_007050","turquoise","ophio_cflo"
"GQ602_007053","turquoise","ophio_cflo"
"GQ602_007066","turquoise","ophio_cflo"
"GQ602_007080","turquoise","ophio_cflo"
"GQ602_007082","turquoise","ophio_cflo"
"GQ602_007087","turquoise","ophio_cflo"
"GQ602_007098","turquoise","ophio_cflo"
"GQ602_007103","turquoise","ophio_cflo"
"GQ602_007106","turquoise","ophio_cflo"
"GQ602_007108","turquoise","ophio_cflo"
"GQ602_007126","turquoise","ophio_cflo"
"GQ602_007127","turquoise","ophio_cflo"
"GQ602_007128","turquoise","ophio_cflo"
"GQ602_007130","turquoise","ophio_cflo"
"GQ602_007141","turquoise","ophio_cflo"
"GQ602_007145","turquoise","ophio_cflo"
"GQ602_007154","turquoise","ophio_cflo"
"GQ602_007155","turquoise","ophio_cflo"
"GQ602_007157","turquoise","ophio_cflo"
"GQ602_007170","turquoise","ophio_cflo"
"GQ602_007181","turquoise","ophio_cflo"
"GQ602_007191","turquoise","ophio_cflo"
"GQ602_007203","turquoise","ophio_cflo"
"GQ602_007213","turquoise","ophio_cflo"
"GQ602_007216","turquoise","ophio_cflo"
"GQ602_007220","turquoise","ophio_cflo"
"GQ602_007221","turquoise","ophio_cflo"
"GQ602_007225","turquoise","ophio_cflo"
"GQ602_007233","turquoise","ophio_cflo"
"GQ602_007237","turquoise","ophio_cflo"
"GQ602_007241","turquoise","ophio_cflo"
"GQ602_007243","turquoise","ophio_cflo"
"GQ602_007244","turquoise","ophio_cflo"
"GQ602_007252","turquoise","ophio_cflo"
"GQ602_007253","turquoise","ophio_cflo"
"GQ602_007254","turquoise","ophio_cflo"
"GQ602_007258","turquoise","ophio_cflo"
"GQ602_007259","turquoise","ophio_cflo"
"GQ602_007267","turquoise","ophio_cflo"
"GQ602_007275","turquoise","ophio_cflo"
"GQ602_007279","turquoise","ophio_cflo"
"GQ602_007296","turquoise","ophio_cflo"
"GQ602_007297","turquoise","ophio_cflo"
"GQ602_007305","turquoise","ophio_cflo"
"GQ602_007314","turquoise","ophio_cflo"
"GQ602_007316","turquoise","ophio_cflo"
"GQ602_007317","turquoise","ophio_cflo"
"GQ602_007318","turquoise","ophio_cflo"
"GQ602_007321","turquoise","ophio_cflo"
"GQ602_007323","turquoise","ophio_cflo"
"GQ602_007325","turquoise","ophio_cflo"
"GQ602_007326","turquoise","ophio_cflo"
"GQ602_007329","turquoise","ophio_cflo"
"GQ602_007339","turquoise","ophio_cflo"
"GQ602_007341","turquoise","ophio_cflo"
"GQ602_007345","turquoise","ophio_cflo"
"GQ602_007348","turquoise","ophio_cflo"
"GQ602_007351","turquoise","ophio_cflo"
"GQ602_007354","turquoise","ophio_cflo"
"GQ602_007357","turquoise","ophio_cflo"
"GQ602_007358","turquoise","ophio_cflo"
"GQ602_007369","turquoise","ophio_cflo"
"GQ602_007371","turquoise","ophio_cflo"
"GQ602_007379","turquoise","ophio_cflo"
"GQ602_007380","turquoise","ophio_cflo"
"GQ602_007381","turquoise","ophio_cflo"
"GQ602_007382","turquoise","ophio_cflo"
"GQ602_007387","turquoise","ophio_cflo"
"GQ602_007408","turquoise","ophio_cflo"
"GQ602_007415","turquoise","ophio_cflo"
"GQ602_007422","turquoise","ophio_cflo"
"GQ602_000004","darkgreen","ophio_cflo"
"GQ602_000033","darkgreen","ophio_cflo"
"GQ602_000055","darkgreen","ophio_cflo"
"GQ602_000066","darkgreen","ophio_cflo"
"GQ602_000143","darkgreen","ophio_cflo"
"GQ602_000164","darkgreen","ophio_cflo"
"GQ602_000185","darkgreen","ophio_cflo"
"GQ602_000195","darkgreen","ophio_cflo"
"GQ602_000277","darkgreen","ophio_cflo"
"GQ602_000287","darkgreen","ophio_cflo"
"GQ602_000306","darkgreen","ophio_cflo"
"GQ602_000351","darkgreen","ophio_cflo"
"GQ602_000358","darkgreen","ophio_cflo"
"GQ602_000387","darkgreen","ophio_cflo"
"GQ602_000407","darkgreen","ophio_cflo"
"GQ602_000424","darkgreen","ophio_cflo"
"GQ602_000449","darkgreen","ophio_cflo"
"GQ602_000453","darkgreen","ophio_cflo"
"GQ602_000460","darkgreen","ophio_cflo"
"GQ602_000461","darkgreen","ophio_cflo"
"GQ602_000524","darkgreen","ophio_cflo"
"GQ602_000535","darkgreen","ophio_cflo"
"GQ602_000540","darkgreen","ophio_cflo"
"GQ602_000557","darkgreen","ophio_cflo"
"GQ602_000566","darkgreen","ophio_cflo"
"GQ602_000596","darkgreen","ophio_cflo"
"GQ602_000608","darkgreen","ophio_cflo"
"GQ602_000613","darkgreen","ophio_cflo"
"GQ602_000622","darkgreen","ophio_cflo"
"GQ602_000649","darkgreen","ophio_cflo"
"GQ602_000713","darkgreen","ophio_cflo"
"GQ602_000722","darkgreen","ophio_cflo"
"GQ602_000749","darkgreen","ophio_cflo"
"GQ602_000822","darkgreen","ophio_cflo"
"GQ602_000823","darkgreen","ophio_cflo"
"GQ602_000826","darkgreen","ophio_cflo"
"GQ602_000859","darkgreen","ophio_cflo"
"GQ602_000865","darkgreen","ophio_cflo"
"GQ602_000910","darkgreen","ophio_cflo"
"GQ602_000924","darkgreen","ophio_cflo"
"GQ602_000929","darkgreen","ophio_cflo"
"GQ602_000954","darkgreen","ophio_cflo"
"GQ602_001038","darkgreen","ophio_cflo"
"GQ602_001098","darkgreen","ophio_cflo"
"GQ602_001114","darkgreen","ophio_cflo"
"GQ602_001123","darkgreen","ophio_cflo"
"GQ602_001150","darkgreen","ophio_cflo"
"GQ602_001167","darkgreen","ophio_cflo"
"GQ602_001180","darkgreen","ophio_cflo"
"GQ602_001190","darkgreen","ophio_cflo"
"GQ602_001220","darkgreen","ophio_cflo"
"GQ602_001249","darkgreen","ophio_cflo"
"GQ602_001254","darkgreen","ophio_cflo"
"GQ602_001266","darkgreen","ophio_cflo"
"GQ602_001271","darkgreen","ophio_cflo"
"GQ602_001272","darkgreen","ophio_cflo"
"GQ602_001277","darkgreen","ophio_cflo"
"GQ602_001320","darkgreen","ophio_cflo"
"GQ602_001382","darkgreen","ophio_cflo"
"GQ602_001385","darkgreen","ophio_cflo"
"GQ602_001401","darkgreen","ophio_cflo"
"GQ602_001410","darkgreen","ophio_cflo"
"GQ602_001431","darkgreen","ophio_cflo"
"GQ602_001461","darkgreen","ophio_cflo"
"GQ602_001485","darkgreen","ophio_cflo"
"GQ602_001510","darkgreen","ophio_cflo"
"GQ602_001513","darkgreen","ophio_cflo"
"GQ602_001514","darkgreen","ophio_cflo"
"GQ602_001537","darkgreen","ophio_cflo"
"GQ602_001545","darkgreen","ophio_cflo"
"GQ602_001599","darkgreen","ophio_cflo"
"GQ602_001624","darkgreen","ophio_cflo"
"GQ602_001634","darkgreen","ophio_cflo"
"GQ602_001671","darkgreen","ophio_cflo"
"GQ602_001678","darkgreen","ophio_cflo"
"GQ602_001687","darkgreen","ophio_cflo"
"GQ602_001692","darkgreen","ophio_cflo"
"GQ602_001716","darkgreen","ophio_cflo"
"GQ602_001752","darkgreen","ophio_cflo"
"GQ602_001783","darkgreen","ophio_cflo"
"GQ602_001848","darkgreen","ophio_cflo"
"GQ602_001852","darkgreen","ophio_cflo"
"GQ602_001877","darkgreen","ophio_cflo"
"GQ602_001883","darkgreen","ophio_cflo"
"GQ602_001962","darkgreen","ophio_cflo"
"GQ602_001986","darkgreen","ophio_cflo"
"GQ602_002024","darkgreen","ophio_cflo"
"GQ602_002052","darkgreen","ophio_cflo"
"GQ602_002115","darkgreen","ophio_cflo"
"GQ602_002117","darkgreen","ophio_cflo"
"GQ602_002119","darkgreen","ophio_cflo"
"GQ602_002122","darkgreen","ophio_cflo"
"GQ602_002129","darkgreen","ophio_cflo"
"GQ602_002141","darkgreen","ophio_cflo"
"GQ602_002156","darkgreen","ophio_cflo"
"GQ602_002184","darkgreen","ophio_cflo"
"GQ602_002188","darkgreen","ophio_cflo"
"GQ602_002196","darkgreen","ophio_cflo"
"GQ602_002200","darkgreen","ophio_cflo"
"GQ602_002219","darkgreen","ophio_cflo"
"GQ602_002241","darkgreen","ophio_cflo"
"GQ602_002257","darkgreen","ophio_cflo"
"GQ602_002332","darkgreen","ophio_cflo"
"GQ602_002353","darkgreen","ophio_cflo"
"GQ602_002359","darkgreen","ophio_cflo"
"GQ602_002439","darkgreen","ophio_cflo"
"GQ602_002448","darkgreen","ophio_cflo"
"GQ602_002458","darkgreen","ophio_cflo"
