"gene_name","ZT02A","ZT04A","ZT06A","ZT08A","ZT10A","ZT12A","ZT14A","ZT16A","ZT18A","ZT20A","ZT22A","ZT24A"
"BBA_06360",-1.15512174387713,-0.103136306980155,0.375224595837139,-0.608816478052428,0.176424130219436,2.11646553050516,-0.758884865615023,-0.226565663750879,-0.732073396686139,-0.938695966032571,1.58633407911926,0.268846085313326
"BBA_06361",-0.0783355618261436,-0.674171016132225,-0.665178614583788,-1.81572946453294,-0.000534453239654306,0.989723071390785,-1.20493636754779,0.0976880903791661,-0.0380337165202888,0.665707118909279,1.04182546090701,1.68197545279661
"BBA_06362",1.21463036271325,-0.832668885785143,-0.711782095354085,-0.476333551792187,-1.1382569401274,-0.050002488096169,0.00988124933405371,-1.05984830087765,0.965075829393793,0.0964760371212005,-0.185407400161764,2.16823618363214
"BBA_06363",1.41396090921087,-0.323594689995261,-0.569223811190286,0.131822407347632,0.35132729854775,-0.444284322572421,-1.55967106411894,-1.19121353506524,1.23539673843206,-0.370582477283765,-0.2959962999048,1.62205884659245
"BBA_06364",-0.517285023169766,-0.330111405478648,-1.20519850437812,0.699800477813203,0.87477844661797,0.863981795091207,-0.642049802475344,-0.568161884474072,1.78612707454784,-0.290702009999192,0.875707749767012,-1.54688691386209
"BBA_06365",-1.09839066180853,0.381080825760698,-0.176927279887594,-0.620374842571744,-0.0889475945079683,1.19025051602182,-1.95314242447408,0.380193611027989,0.430895264063222,-0.782849326858344,1.56665180319878,0.77156011003578
"BBA_06366",-0.79540586139941,-0.0560035853418573,0.237616779394954,-2.10948597605777,-0.464815373264516,0.645772350027318,0.66265193753007,-0.892036651859354,0.00816652810153036,0.661428085327855,1.87047559104245,0.231636176498748
"BBA_06367",-0.338058188583903,-0.326063437570597,0.0868041827708436,-0.81749580429239,-0.92671961485611,2.49023269847018,0.177743551496952,0.464007945603087,-1.28784709181492,-0.475673168418143,0.954872928398695,-0.00180400120369246
"BBA_06369",-1.3888181467417,-1.81569471180148,-0.115546193054786,1.09214976486531,1.62954569715446,-0.101749787622598,0.385520281585314,-0.417153708004546,-0.281710122233628,-0.208781292985441,0.0153019469796626,1.20693627185943
"BBA_06370",-0.290027851262127,0.212083731024348,0.411749616515,-0.89956136975449,1.97364630931604,-1.68292383137119,-0.431096669033589,-0.0684794755948878,-0.0887662215775364,-0.291294943463555,1.62965312159055,-0.474982416388574
"BBA_06371",-0.935235631658106,-0.934600475806005,0.558341175553032,-0.429968761369658,1.79552646608972,-1.0326091566116,1.31690354683646,-0.258275216675652,-1.31287435848669,-0.0932759596073034,0.825102243780232,0.500966127955578
"BBA_06372",-0.455428636075045,-0.587033387595082,-1.59084054491283,-0.0806051484156473,1.33829848408981,-0.866164976313692,-0.184975371468541,-0.979328023295695,0.845622852687353,0.0955282245394496,0.678393401270036,1.78653312548986
"BBA_06373",-0.632051212925182,-0.778843260874892,-1.22979767322258,-0.771348893693465,0.500461144153085,0.179700894411809,-1.20873555494462,-0.420049152060293,0.579857810244698,0.662993227175714,1.15262854988275,1.96518412185298
"BBA_06374",-0.511642170270981,-0.992709414604647,-0.282084999533267,-1.82122677861711,0.570015277815158,-0.610793967278142,-0.268680198317421,0.192850840309138,-0.0417609543074108,0.554192383383334,1.40329596643541,1.80854401498592
"BBA_06375",-1.26609258883289,-1.37195285064007,-0.347337095668791,-0.930781571528285,1.79029923372144,0.431414025880787,0.0388341316950946,-0.32255335337452,-0.455187544076224,0.219244192867067,1.50986345151021,0.704249968446188
"BBA_06376",1.10610247637894,-0.976802454620912,-1.01467730980553,-1.70635467097963,0.295610611225284,-1.01581325514358,-0.553794774285602,0.580132707315525,1.37537209915664,0.702810490585638,0.558112194144256,0.649301886028973
"BBA_06377",-1.63560800201177,-1.14989946587651,-0.263763046251942,-1.56732575515226,0.427032049249824,0.0352179300629154,0.413783850304981,0.272875644813158,0.0243563934293146,0.993807802649539,1.39627541736535,1.05324718141738
"BBA_06378",-1.48307802495765,-1.08131492443594,-0.0874954736290189,-1.73989369216682,0.217354492500122,-0.0459777322708429,0.785045027157426,0.329463596023236,-0.174112176350989,0.899629353114289,1.46350440315079,0.916875151865398
"BBA_06379",-2.28955092930879,-0.461049800488901,0.85379179736172,0.935321000334513,0.534299557883582,0.26193975017114,-0.99274590003482,-0.143382844834124,-0.143154180971601,-0.404644292331772,0.338304485564536,1.51087135665452
"BBA_06380",-0.0186412919640307,-2.07847891382937,-0.220709537957712,-1.4350830880954,0.113086520417293,0.637733602253168,-0.096529008047216,-0.644276002989344,0.573019712181821,0.889600636208939,1.0771852013426,1.20309217047925
"BBA_06381",-0.0674021405775789,-0.653756400129661,-0.276180475618991,-1.32925813132958,-0.866601630959204,-0.491388908281488,-0.240745882937723,-0.254667487433339,-0.339630408766581,0.851561270518779,1.68962900539089,1.97844119012447
"BBA_06382",-1.02141037460202,1.17307664551269,-1.30947476746995,-0.368969862049661,0.033999250021122,0.511000075892533,0.87335055604141,-1.05811471789797,0.832479019721505,-1.23627106448367,1.53708526244129,0.0332499768727302
"BBA_06383",-0.0128950697609034,-1.17527021813451,-0.0973821734177738,-0.266489426164846,1.80139920320123,-1.35438777738981,1.83522217640958,-0.640069854343239,-0.315178077556244,-0.363835429394396,-0.0769266755300457,0.665813322080954
"BBA_06384",-0.859855392199785,-0.681811695398804,-0.432231525950862,-0.331047976643011,-0.955811671769189,1.47213899856936,0.0753812438341833,-0.342426191994898,-1.14911697932373,0.697409214990407,2.07385392553835,0.433518050347974
"BBA_06385",1.60836774557226,0.466833760101994,-0.0151239244311357,-2.13090439203189,-0.870891758111827,-0.208729876145701,0.485827086754804,0.0735224299582684,-0.78091137915056,0.948883092755502,0.922571000842006,-0.499443786113734
"BBA_06386",-0.470307330221954,-0.874980712537305,-0.558905600476317,-1.89392410518542,-0.299801869916854,1.16359060734473,-0.462951838458149,0.152283493615803,-0.064240756179561,0.444126117903121,1.68429852301723,1.18081347109468
"BBA_06387",0.877674233590844,0.515042116855805,-0.353461984139369,1.52294561311154,0.276814499516162,0.722763517446411,0.391494335443405,0.0920199850340585,0.0342554664384448,-0.514318180102266,-1.51970389264691,-2.04552571054811
"BBA_06388",-1.28353694677037,-0.414384722760906,0.428913589797801,0.172188671555244,1.50119781727712,-1.80729690164841,1.58745942516667,0.690453094658224,-0.623073431865186,-0.131596970165678,0.0772342762310286,-0.197557901475547
