ID	Waveform	Period	Phase	Nadir	Mean	Std_Dev	MaxLoc	MinLoc	Max	Min	Max_Amp	FC	IQR_FC	Tau	P	BF
XA68_15046	cosine	24.0	8.0	20.0	5.551115123125783e-17	0.9574271077533469	32.0	48.0	1.391347547	-1.756911002	3.148258549	-0.79192830224	-1.2411198158	0.6462303276414973	0.001723933898960118	0.025859008484401768
XA68_15047	cosine	24.0	20.0	16.0	-3.3333337016531556e-10	0.9574271079946504	20.0	4.0	3.175426481	-0.288675135	3.464101616	-10.9999999861	1.0	0.38924947208076155	0.03906332826468819	0.5859499239703229
XA68_15048	cosine	24.0	8.0	0.0	-1.6666669896044559e-10	0.9574271077003598	20.0	24.0	1.469677215	-2.064933456	3.534610671	-0.711731029748	-1.44165915386	0.37518323968843365	0.044753897420978433	0.6713084613146765
XA68_15049	cosine	24.0	8.0	20.0	8.333330322093009e-11	0.9574271076722677	36.0	44.0	1.659416743	-1.735924426	3.395341169	-0.955926835377	-1.71450841356	0.5231388366621645	0.008951565507853972	0.13427348261780958
XA68_15050	cosine	24.0	8.0	20.0	1.3877787807814457e-17	0.9574271077803743	36.0	24.0	1.438870825	-2.487077011	3.925947836	-0.578538910792	-4.05638534348	0.49236596391733134	0.012928792206995913	0.1939318831049387
XA68_15051	cosine	24.0	20.0	12.0	-8.333335873208132e-11	0.9574271076941825	44.0	24.0	1.366851316	-2.177849455	3.544700771	-0.627615151663	-3.19878985854	0.29465333329284926	0.09117756893125428	1.3676635339688143
XA68_15052	cosine	24.0	4.0	0.0	-8.333331247278863e-11	0.9574271076870183	8.0	20.0	1.77635897	-1.132918232	2.909277202	-1.5679498483	-0.975931003009	0.520088264892305	0.009291071757416634	0.1393660763612495
XA68_15053	cosine	24.0	8.0	20.0	-8.333334485429351e-11	0.9574271077592509	8.0	24.0	1.489368345	-1.452261766	2.941630111	-1.02555088887	-1.12776966444	0.6770032003863306	0.0010920931144948432	0.01638139671742265
XA68_15054	cosine	24.0	4.0	20.0	-1.666666665789407e-10	0.9574271077297193	8.0	20.0	1.363109948	-1.419016738	2.782126686	-0.960601740273	-1.45981297879	0.6253053994807227	0.0023274023270582257	0.034911034905873384
XA68_15055	cosine	24.0	8.0	20.0	1.6666666195301141e-10	0.9574271077473113	8.0	24.0	1.27967819	-1.366095157	2.645773347	-0.936741619676	-1.01221351992	0.6154574548966641	0.002672839047301177	0.04009258570951765
XA68_15056	cosine	24.0	12.0	16.0	-2.7755575615628914e-17	0.9574271076613073	12.0	40.0	1.017050793	-1.66826166	2.685312453	-0.609647046016	-1.27805116599	0.41316712200642364	0.03074837886955296	0.4612256830432944
XA68_15057	cosine	24.0	4.0	0.0	-8.333332172464718e-11	0.957427107732225	8.0	12.0	1.311059933	-1.502988212	2.814048145	-0.872302206053	-1.58886616943	0.520088264892305	0.009291071757416634	0.1393660763612495
XA68_15058	cosine	24.0	4.0	8.0	-1.850371707708594e-17	0.9574271078481237	4.0	24.0	0.752707318	-2.575787961	3.328495279	-0.292224099731	-7.73665991503	0.26792425767179345	0.11264743725548343	1.6897115588322515
XA68_15059	cosine	24.0	0.0	8.0	8.333334948022279e-11	0.9574271077758282	24.0	32.0	1.894659902	-1.269569952	3.164229854	-1.4923635354	-1.32954315733	0.6565706694547588	0.001481745846560898	0.02222618769841347
XA68_15060	cosine	24.0	8.0	0.0	1.850371707708594e-17	0.957427107790146	40.0	24.0	0.938227583	-2.667889557	3.60611714	-0.351674071567	-5.46867578619	0.5627748595326505	0.005432675743650132	0.08149013615475198
XA68_15061	cosine	24.0	4.0	0.0	1.666666804567285e-10	0.9574271078175062	4.0	24.0	1.008660413	-2.017959426	3.026619839	-0.499841770852	-1.30274741144	0.488567763989741	0.013512582066973257	0.20268873100459886
XA68_15062	cosine	24.0	8.0	12.0	8.333330322093009e-11	0.9574271078456068	24.0	16.0	2.322545227	-0.982058351	3.304603578	-2.36497681083	-0.929249427883	0.488567763989741	0.013512582066973257	0.20268873100459886
XA68_15063	cosine	24.0	8.0	0.0	1.6666667120486997e-10	0.9574271076967734	40.0	24.0	1.119022772	-2.038866829	3.157889601	-0.548845444971	-0.995632781242	0.5002443195845782	0.011787064559833655	0.17680596839750481
XA68_15064	cosine	24.0	8.0	0.0	-8.333334022836425e-11	0.9574271077623611	40.0	24.0	1.055092046	-1.83767035	2.892762396	-0.574146525246	-1.23532426901	0.5315095895586144	0.008075181454718987	0.12112772182078481
XA68_15065	cosine	24.0	8.0	0.0	0.0	0.9574271076360075	8.0	24.0	0.979860554	-2.048448768	3.028309322	-0.478342719284	-1.73345341084	0.5627748595326505	0.005432675743650132	0.08149013615475198
XA68_15066	cosine	24.0	4.0	0.0	1.850371707708594e-17	0.957427107868038	40.0	24.0	1.147318028	-2.197634568	3.344952596	-0.522069521797	-3.49773197317	0.488567763989741	0.013512582066973257	0.20268873100459886
