gene_ID_ncbi,ZT02,ZT04,ZT06,ZT08,ZT10,ZT12,ZT14,ZT16,ZT18,ZT20,ZT22,ZT24
BBA_00235,0,0,0.307469,0,0.307746,0,0.413097,0,0,0,0,0.324327
BBA_00236,2.76239,3.39934,3.90834,2.56469,5.57989,5.79679,4.7718,4.17243,5.01656,5.10349,7.53892,7.28395
BBA_00237,10.2438,9.00382,12.347,10.4849,12.6472,13.9019,14.7347,11.4277,13.9811,18.9196,18.3488,17.3232
BBA_00238,220.426,214.889,222.907,173.314,158.374,158.695,231.262,262.961,364.896,344.917,311.09,320.176
BBA_00239,14.9428,10.3026,6.57658,9.50335,7.59658,8.33799,8.42876,8.43955,8.1218,9.31992,8.63588,8.53391
BBA_00240,18.1311,19.8185,23.1247,20.5257,23.0419,19.9963,23.6564,22.191,18.5716,23.2137,26.1805,24.2218
BBA_00241,201.093,183.314,174.224,173.097,172.806,207.676,190.975,167.772,159.654,168.173,182.932,181.082
BBA_00242,39.1414,48.1714,50.1183,37.53,41.8181,44.9588,45.361,46.0299,47.9809,45.6145,38.2325,43.5153
BBA_00243,10.5075,10.1018,8.42834,6.30706,9.85061,6.45949,9.73887,7.06146,5.52957,5.63774,7.06158,8.75956
BBA_00244,77.9239,77.1013,59.7558,61.2568,67.4673,56.1513,47.1074,74.6352,76.7451,84.3347,87.513,86.6524
BBA_00245,886.808,725.105,748.306,626.953,550.907,879.391,654.674,743.082,871.341,790.694,776.006,770.839
BBA_00246,12.0013,11.7775,16.6755,10.4038,15.4802,14.3112,12.1398,12.3878,8.17168,11.3037,9.17245,14.5888
BBA_00247,10.6581,8.94155,11.2228,8.99962,9.83034,9.72844,11.7771,13.1635,6.70232,15.3511,11.7195,9.71217
BBA_00248,13.2535,21.2566,12.813,10.171,16.0336,12.3607,12.3824,11.5247,15.1695,16.0985,13.9169,15.9109
BBA_00249,75.6835,70.7029,68.8693,60.1543,58.6711,78.0832,65.7747,68.2577,68.7885,77.3461,83.4043,91.6179
BBA_00250,10.0809,12.3123,9.92853,6.43288,9.19376,10.0003,12.4365,12.8361,10.2046,13.8612,17.2635,19.2219
BBA_00251,10.6857,17.9448,18.4777,11.628,18.807,15.0775,16.0098,18.1978,20.474,17.8258,16.7103,15.6184
BBA_00252,13.7253,16.1188,18.8292,15.5786,18.3564,16.87,17.2989,16.4542,14.9925,20.9439,20.692,23.0027
BBA_00253,6.73666,10.8262,10.0305,9.82633,10.4159,10.993,11.173,9.32918,8.84715,9.76965,10.8011,9.02972
BBA_00254,0,1.55291,0,0,0,1.58148,0,1.92854,1.9332,0,1.66056,1.57873
BBA_00255,3.82658,6.27887,6.86097,4.53492,7.22238,7.99898,5.85912,6.98733,7.47479,6.15293,9.95117,6.60733
BBA_00256,45.7276,33.6611,33.6472,37.7943,35.8682,27.4363,33.5056,23.884,36.2761,33.2098,30.6536,27.2434
BBA_00257,831.442,816.39,725.281,1107.9,608.418,775.703,815.824,801.128,692.259,666.195,547.352,476.665
BBA_00258,13.8235,14.3011,12.5432,9.93139,10.1478,16.2545,12.759,12.0314,12.9692,14.6359,16.8237,14.546
BBA_00259,145.177,129.688,155.141,143.815,148.73,135.159,169.798,195.452,216.474,308.078,296.595,461.812
BBA_00260,73.6968,79.3397,82.1893,75.8903,77.8371,81.5027,96.5616,88.8579,80.1961,84.0105,84.1047,73.1425
BBA_00261,34.3622,37.1594,37.1803,34.7614,43.3905,33.4599,27.6899,31.0693,29.1591,27.8972,28.5857,30.5175
BBA_00262,20.6153,13.8601,20.131,18.7069,25.4176,18.0299,19.3683,20.7536,26.1695,21.1736,19.0816,29.5498
BBA_00263,129.154,101.444,106.842,101.023,70.0872,93.086,83.3824,82.9646,77.9487,66.0556,65.9675,47.9148
BBA_00264,34.9421,32.059,32.2115,30.7511,28.8513,38.7202,33.2046,34.6568,29.5296,33.7428,33.1537,31.9536
BBA_00265,6.74464,5.60536,9.01936,5.71264,13.5931,9.27558,10.0218,8.45989,6.72945,13.7512,20.3584,18.6876
BBA_00266,15.944,17.3098,16.4476,16.5567,27.3146,13.2758,18.9169,15.4632,14.2598,14.589,20.5914,23.8486
BBA_00267,42.1281,39.7248,50.5307,48.2782,53.9143,49.4949,47.8665,50.7971,49.5006,51.1591,52.6495,52.278
BBA_00268,179.312,249.213,271.197,199.907,179.827,162.953,202.354,190.865,248.119,180.796,156.826,170.266
BBA_00269,238.788,475.901,380.009,405.642,261.871,255.576,238.604,244.512,425.217,190.686,143.185,89.529
BBA_00270,104.104,179.765,184.342,160.621,146.768,144.589,149.751,136.377,177.832,134.429,135.734,108.333
BBA_00271,42.6089,55.2223,55.3083,44.3413,39.4999,46.6527,46.2625,47.3896,58.6306,42.8492,45.0885,44.9413
BBA_00272,66.393,62.8151,58.6288,65.033,49.897,53.5726,51.0761,50.3401,50.0782,50.4722,46.9554,41.5966
BBA_00273,50.6552,49.4193,44.0814,42.7632,44.2393,43.1297,47.7776,50.6421,43.7491,47.2017,54.4977,51.8369
BBA_00274,87.1738,86.6357,87.4598,88.158,47.1228,64.8908,65.331,80.2313,61.4037,79.0435,72.616,36.7202
BBA_00275,249.361,201.452,188.239,259.013,138.539,176.882,200.285,232.937,179.869,169.263,165.335,133.246
BBA_00276,5319.31,5122.82,4953.42,4976.64,2880,3486.65,3895.96,4505.02,4176.47,4143.63,3838.98,2438.83
BBA_00277,22.9153,32.2935,33.513,23.5485,32.8779,24.7268,36.6613,38.5821,38.2096,48.4722,49.8267,51.9353
BBA_00278,778.376,625.777,677.957,694.046,839.385,633.06,720.181,720.116,640.024,727.444,790.737,693.659
BBA_00279,78.1946,83.4758,88.6795,86.8498,116.054,69.7708,79.2127,82.488,98.1946,79.756,79.8873,79.9549
BBA_00280,2.51182,2.52513,2.4665,1.7846,2.37505,3.24632,3.06673,2.965,1.97428,3.4878,4.00068,4.3813
BBA_00281,13.2616,14.0469,7.99118,14.7312,12.9707,13.4217,14.3082,8.5427,12.6004,12.0088,15.5921,12.6835
BBA_00282,2.2399,1.17511,1.95285,2.09881,0.746997,1.06525,1.14406,1.63278,1.26204,1.8596,2.8918,1.39888
BBA_00283,1.51267,1.63821,0.686831,1.48515,1.76169,2.11847,1.13466,1.80026,2.68397,1.33283,1.24218,1.49948
BBA_00284,0.441606,1.41482,0.326996,0,1.73383,0.357284,0,0,0,0,0.741326,0
BBA_00285,1047.24,1049.01,881.59,1230.43,895.534,946.642,663.536,890.298,809.778,611.519,495.033,711.921
BBA_00286,50.4156,41.9467,45.3927,46.9934,40.6315,44.333,41.1094,42.7074,51.9468,46.873,46.9732,41.8041
BBA_00287,33.8555,30.0766,26.4911,35.6257,24.7843,34.5663,31.1045,30.1445,26.1024,25.3519,16.1661,16.2743
BBA_00288,1021.11,883.997,877.467,1011.78,921.237,993.61,790.274,904.532,684.643,821.172,669.572,800.75
BBA_00289,17.0799,17.6142,17.918,15.262,18.5734,18.8179,17.2865,19.9599,19.9071,24.2533,22.8834,26.1658
BBA_00290,0,0.0891077,0,0.100166,0,0.27746,0.116976,0,0.112529,0.0944131,0,0
BBA_00291,93.5328,103.933,93.7888,85.7083,69.259,51.3951,93.5195,92.2735,72.4148,125.878,98.9803,73.3414
BBA_00292,1.35014,2.08626,2.20326,1.71917,1.98662,1.63819,2.47013,2.19023,2.54675,2.89929,2.1165,2.19637
BBA_00293,31.4269,30.674,30.4671,32.4622,33.8913,32.428,30.7169,30.1389,26.5911,20.8925,21.931,24.7884
BBA_00294,11.3242,11.4357,14.4812,9.8491,14.5141,13.462,15.1762,14.6345,13.4581,14.2522,16.4806,17.1046
BBA_00295,13.7799,14.8173,13.2332,19.3386,15.8898,13.6923,12.3148,12.6884,10.6987,13.4387,12.1339,12.6103
BBA_00296,59.4504,70.2084,84.5299,57.9781,69.0736,76.0474,93.4631,87.4873,83.5,88.1994,90.2971,89.3269
BBA_00297,9.96645,10.2996,11.1614,8.93385,9.85891,11.6597,12.3099,11.2127,10.7569,13.7976,13.7381,12.3999
BBA_00298,163.341,153.864,114.958,167.159,128.958,115.618,119.261,112.924,138.252,107.951,110.891,93.4712
BBA_00299,0.822289,0.483974,0.438326,0.701845,0.597829,0.633241,0.607101,0.396376,1.17701,0.637059,0.162289,0.158064
BBA_00300,60.4099,83.0711,94.3423,89.4224,105.005,44.7714,122.009,95.7931,67.5652,89.4587,76.9935,84.3724
BBA_00301,100.325,103.257,77.2726,119.876,94.0923,83.5889,90.2641,85.5648,69.7283,73.1365,64.9794,55.9543
BBA_00302,77.8159,77.1694,80.4071,68.2548,64.6493,75.1607,102.271,89.369,71.338,83.6076,84.0594,68.9919
BBA_00303,267.745,253.553,271.539,273.025,237.91,248.474,301.346,241.696,234.223,257.987,238.769,220.907
BBA_00304,346.017,310.099,317.026,272.335,298.111,292.585,341.886,300.921,271.263,276.612,302.774,292.755
BBA_00305,1.5621,1.59899,2.31258,2.30782,4.43032,0.503985,2.38314,1.69378,2.74216,1.01737,1.18448,1.51012
BBA_00306,17.2429,15.0082,14.1636,25.1171,17.0828,21.6159,23.0496,17.98,17.5338,15.1558,12.79,10.4754
BBA_00307,58.3117,46.2196,53.417,58.8921,96.3327,40.2959,79.2889,46.0796,47.0005,50.6312,70.9794,77.4958
BBA_00308,151.526,144.505,132.125,141.788,131.478,151.984,139.344,119.486,127.226,108.74,110.263,93.9634
BBA_00309,48.4602,40.7455,48.293,54.6356,57.5994,48.8944,51.681,44.2924,37.3434,44.6007,43.684,42.6273
BBA_00310,37.8674,36.7404,32.7598,37.1988,30.1021,28.7594,26.573,39.1069,32.4134,30.6394,31.5899,26.5777
BBA_00311,61.7998,57.4408,59.7509,53.4589,49.6413,56.5304,56.6157,59.7738,48.445,63.04,67.7422,50.5357
BBA_00312,16.8922,18.5418,22.5087,24.7855,29.0499,34.9221,24.7846,28.3335,22.1979,20.7995,22.6335,20.6267
BBA_00313,338.888,319.347,277.627,431.97,363.938,451.678,355.768,346.31,328.239,286.233,227.025,240.229
BBA_00314,80.1183,78.8442,66.351,73.9091,62.3176,71.9608,73.0149,70.8657,70.3978,70.209,70.2528,64.4745
BBA_00315,74.7028,67.0479,73.5975,52.7156,38.2089,65.6923,57.8458,66.4639,48.2907,91.6133,100.215,60.4963
BBA_00316,58.8826,58.1578,52.0086,70.9437,53.8088,70.0474,61.7254,64.975,58.0166,51.2245,49.5647,46.3266
BBA_00317,76.3,75.5652,69.9816,90.6961,73.7099,69.984,68.2008,73.4769,68.3548,63.3595,67.2428,65.3625
BBA_00318,30.1603,29.4116,34.4613,30.3187,40.1347,53.643,38.9232,36.698,26.04,42.2306,48.7478,43.3953
BBA_00319,9.50038,6.21105,9.76212,9.28502,7.55578,6.77746,8.3024,6.35528,8.09284,6.95684,6.1185,9.25552
BBA_00320,16.1288,19.3989,22.3262,17.898,20.212,24.1934,24.8709,25.1608,22.3584,27.0588,27.4642,27.4249
BBA_00321,493.932,512.068,568.519,849.456,396.331,1180.5,566.326,581.79,421.715,438.076,571.349,385.818
BBA_00322,0,0,0,0,0.631467,1.31403,0,0,0,0,0,0
BBA_00323,360.905,332.251,261.182,372.833,200.365,264.898,265.973,255.234,262.092,220.405,190.602,142.501
BBA_00324,15.7042,10.9492,11.5802,15.7567,16.6654,9.61638,15.7507,12.3016,9.72122,10.5223,8.03057,14.9437
BBA_00325,540.823,442.271,351.795,590.52,535.434,539.056,343.447,425.782,398.593,337.568,388.7,436.465
BBA_00326,0.222332,0.0890941,0,0.098084,0,0,0.116732,0.112682,0.222961,0,0.193119,0.0922292
BBA_00327,100.394,128.454,145.703,141.556,193.81,88.1098,155.911,133.221,107.08,144.31,174.512,157.803
BBA_00328,6.90794,8.20453,8.49781,6.33054,7.02424,9.47306,13.6477,12.1274,15.0451,14.8048,13.8507,13.8328
BBA_00329,44.0789,78.5972,87.9251,75.6502,104.903,71.2516,99.8119,104.485,109.212,151.212,173.734,190.806
BBA_00330,330.955,242.216,230.265,202.535,190.801,210.166,224.131,255.903,283.868,251.913,251.425,266.961
BBA_00331,37.9206,34.5084,26.1636,37.7017,37.1083,31.1065,25.7778,35.5434,32.4265,29.1983,26.0675,27.0696
BBA_00332,33.9364,28.7594,26.5472,43.9688,33.3966,38.3347,34.2429,27.172,28.8134,21.9426,20.5214,21.7387
BBA_00333,55.1741,65.5551,80.6733,75.9029,72.2186,95.9006,88.5874,83.8731,77.447,80.3155,81.5113,69.4987
BBA_00334,29.4977,22.3397,27.179,21.8316,22.9185,30.9483,28.943,27.8537,23.2236,30.5823,35.0981,33.2386
BBA_00335,33.8831,34.1341,52.6287,40.0296,46.6893,61.6471,55.1617,45.9237,42.899,42.1909,43.9505,43.7829
BBA_00336,2.38219,2.46304,3.12791,3.17931,3.55678,3.24735,4.54426,3.32853,2.74775,4.17419,3.78875,3.29124
BBA_00337,609.714,681.381,648.959,753.755,876.613,319.777,633.479,557.256,409.992,565.099,585.822,633.972
BBA_00338,42.6338,32.9515,32.1184,29.037,40.7849,28.7942,30.1764,29.8812,23.4585,30.0377,30.1862,28.1668
BBA_00339,8.9314,10.036,7.5189,6.74396,10.2619,8.511,7.18126,9.18001,9.60708,8.27279,9.2666,7.40099
BBA_00340,783.896,833.088,651.561,1009.48,888.059,829.915,624.792,613.99,700.438,726.453,645.458,729.35
BBA_00341,3.73779,4.24568,5.37388,4.99121,5.12566,5.49584,4.6005,5.01484,4.05683,4.76809,4.6799,3.67005
BBA_00342,171.744,155.255,176.33,147.237,112.117,143.893,124.545,152.522,120.152,186.861,174.424,134.178
BBA_00343,33.8279,28.8311,28.258,28.8291,32.32,25.6008,26.0457,27.4166,30.5819,28.6231,30.842,37.772
BBA_00344,1.59805,2.53548,2.71232,1.3027,1.94267,0.794031,2.25561,2.04864,2.15264,1.6855,1.22438,1.67007
BBA_00345,1.0924,0.516818,0.802757,0.379996,0.845701,1.40147,0,0.849093,0.422699,1.75556,2.17829,1.22522
BBA_00346,11.338,11.4076,9.89459,10.6457,10.663,7.73134,7.29981,8.60097,8.45014,7.01777,6.67173,6.72801
BBA_00347,55.0962,60.1745,58.6077,55.1716,56.5588,59.4441,59.8092,62.472,52.015,51.6127,61.9545,56.9012
BBA_00348,14.8603,16.6046,15.2605,14.7668,25.9308,14.3981,18.0614,14.3654,10.973,13.8533,17.8056,16.378
BBA_00349,23.129,50.4425,33.3513,26.4582,64.8797,45.4793,41.9902,32.824,24.239,22.1912,30.7507,22.1656
BBA_00350,408.718,336.046,290.475,420.076,527.466,237.204,313.75,215.234,171.288,183.272,188.956,198.183
BBA_00351,87.7042,83.0952,82.8062,82.6685,85.5641,94.2869,77.0406,84.5373,80.3467,79.9689,76.4094,82.1933
BBA_00352,106.123,85.7454,98.6912,107.83,154.866,73.6372,121.412,74.6068,80.6393,79.8325,95.9232,95.4394
BBA_00353,9.89169,11.4236,12.6115,9.95592,21.5578,12.237,14.779,14.7243,11.9409,17.2538,21.1921,19.8924
BBA_00354,13.8481,15.6794,19.0405,19.1833,22.1683,11.334,18.9306,19.0586,12.6949,11.6378,8.13125,12.9038
BBA_00355,7.33855,7.50609,7.67516,7.97885,8.90049,8.59971,8.51775,8.34317,8.67669,6.27821,10.4925,12.0772
BBA_00356,3.98611,2.97337,3.15813,3.00134,3.81486,4.23141,2.94216,2.68489,2.78777,5.22219,4.54472,5.80085
BBA_00357,22.6064,22.2399,22.4427,20.2182,23.4571,24.2743,23.9848,25.9225,22.1763,24.6606,21.3999,24.7573
BBA_00358,1.30667,1.51112,1.69841,1.26393,2.15148,1.69151,2.50703,1.96932,2.03189,2.23551,2.46855,2.27599
BBA_00359,49.5947,47.0155,46.1182,36.2291,45.5767,45.3717,55.7482,49.9388,45.754,54.105,55.1243,61.9669
BBA_00360,5.09665,5.1255,7.16849,5.66318,10.8368,6.74157,11.8687,6.13941,6.11132,8.10406,9.49348,9.30198
BBA_00361,33.0243,35.3969,18.0112,27.3241,19.7925,27.2217,18.3725,31.5023,24.9714,33.2927,33.065,29.6859
BBA_00362,0,0,0,0.378484,0,1.04097,1.30724,0.422054,0,0,1.46086,0.349731
BBA_00363,57.945,59.6303,51.8123,66.5546,78.8804,63.3659,59.9537,59.2468,57.3568,54.8884,56.5456,67.3161
BBA_00364,12.0594,11.9362,13.1457,9.16883,11.8934,8.57009,15.9579,13.5116,12.8543,18.193,18.1707,19.7394
BBA_00365,5.03509,6.24416,7.81639,4.72191,7.05153,6.42555,9.46303,7.37339,7.26242,8.39169,10.2001,9.8998
BBA_00366,4.42219,3.82056,4.37044,3.48825,7.26745,4.03987,6.6248,4.05607,3.37025,6.58792,8.37459,6.05418
BBA_00367,4.07602,4.90859,4.12428,3.42206,5.74937,5.42956,3.67428,3.80747,4.81721,3.9173,5.46666,4.26572
BBA_00368,8.6368,6.52727,8.85886,6.07929,10.8709,8.86309,9.57229,9.91462,7.06345,12.145,12.0457,15.1404
BBA_00369,7.67928,10.1488,9.2701,9.26981,12.8356,12.5899,8.64828,12.9049,11.6748,11.9106,8.61879,12.9821
BBA_00370,1.93472,1.87368,1.17151,1.05446,0.665171,1.32406,0.829597,2.75873,1.18296,0.993469,0.687085,1.63799
BBA_00371,47.991,47.9855,49.2359,46.333,61.6618,85.4988,41.6928,52.2102,33.7504,42.9256,29.4553,30.391
BBA_00372,34.8643,29.1841,26.2792,27.5376,25.7145,29.8184,31.9897,32.4745,21.0306,28.1769,28.0564,26.6712
BBA_00373,86.1041,73.818,69.5894,83.3775,64.9169,109.807,66.6374,73.6063,61.7824,56.7818,70.2191,62.9734
BBA_00374,13.1025,14.0059,15.197,13.4496,13.4212,13.5498,13.7614,13.1452,11.4924,13.3128,14.4844,15.3421
BBA_00375,2.87837,3.64719,3.23276,4.11482,5.6329,5.15585,4.18994,3.7216,3.6074,4.25266,4.07845,4.84494
BBA_00376,24.019,34.9621,30.05,20.1233,28.1819,24.3242,25.779,22.666,24.1925,34.7058,37.6831,27.7275
BBA_00377,114.235,120.287,129.688,118.107,128.127,110.953,104.294,110.544,97.3522,110.734,97.4316,127.675
BBA_00378,53.3181,50.0996,59.4802,45.2483,35.7749,58.9754,50.8963,49.0032,42.5868,59.6595,67.7476,75.5654
BBA_00379,825.247,405.2,353.993,389.273,388.371,347.93,264.87,271.034,282.644,251.717,235.869,253.431
BBA_00380,6.71003,6.41348,6.54669,7.8509,10.3531,4.06464,7.61456,5.30309,5.44397,6.09895,2.94052,8.13403
BBA_00381,9.39861,12.1246,15.04,12.1614,15.8293,12.5325,17.0329,19.7477,22.8009,26.3145,27.1041,34.0545
BBA_00382,94.6686,78.2669,79.3257,124.149,83.5888,112.429,75.5416,79.5615,63.862,63.4878,73.742,49.8999
BBA_00383,51.7893,47.1057,42.0774,62.1535,48.8176,72.2089,52.3653,50.2969,44.9807,39.4517,31.4993,36.32
BBA_00384,193.182,186.558,193.34,166.729,89.7258,157.989,165.404,157.969,147.493,126.936,94.9108,105.583
BBA_00385,17.14,16.2863,10.2864,12.9969,12.5469,9.9475,11.7014,11.2682,10.6167,10.8097,5.39375,10.7417
BBA_00386,440.202,375.573,365.343,551.825,418.253,425.26,311.599,307.546,367.031,284.495,294.053,364.054
BBA_00387,2834.97,3142.61,2990.36,2231.53,2157.04,2395.04,2456.45,2705.23,2888.99,3099.48,3107.6,3720.93
BBA_00388,34.916,35.1782,40.7162,33.255,43.1109,44.5614,44.3944,43.2132,34.1429,49.4495,57.9281,54.5678
BBA_00389,20.8239,19.5296,19.0446,20.5495,17.3011,17.4459,13.8157,14.2993,18.2026,17.0478,17.9618,16.8969
BBA_00390,13.7212,13.8152,14.559,13.5368,15.5641,18.013,19.9865,17.3462,16.3712,19.7712,20.4105,20.0209
BBA_00391,3.29097,3.70589,5.10569,3.83805,5.79078,6.38368,6.02324,5.73584,3.30759,6.47366,7.34468,6.8803
BBA_00392,4.06307,5.9731,7.65351,7.39723,11.7557,4.35941,14.5582,9.95262,4.83028,6.79609,6.80753,6.47106
BBA_00393,248.895,271.747,245.643,145.423,152.695,224.593,203.586,193.787,238.606,200.559,202.346,245.849
BBA_00394,35.7849,34.3712,31.0236,35.5976,32.3933,33.8527,37.9234,37.7843,33.1964,38.1257,36.7658,36.0713
BBA_00395,430.246,371.271,344.473,353.82,321.585,315.899,304.373,341.245,373.613,356.228,329.802,361.952
BBA_00396,114.433,135.371,92.7705,88.6231,91.4239,70.8507,91.3333,77.0853,109.608,80.1152,67.3306,48.2108
BBA_00397,329.056,313.478,350.974,247.732,285.435,190.676,316.572,292.569,212.183,291.896,309.693,222.484
BBA_00398,2.0214,2.37694,3.55619,2.47214,5.52501,2.73273,4.26786,3.17725,2.8598,3.80175,4.10046,5.2896
BBA_00399,250.567,275.324,280.779,294.203,244.005,239.741,296.831,266.379,192.687,246.393,268.232,225.851
BBA_00400,76.3797,77.9879,84.2007,79.5936,110.606,76.4097,73.5935,77.4872,78.3248,71.5634,84.6247,74.2238
BBA_00401,221.205,186.599,168.447,220.762,168.035,209.882,134.417,167.369,172.094,146.632,144.562,152.077
BBA_00402,27.0996,24.2549,28.0789,42.7109,28.0716,39.1152,26.9345,26.3991,23.1548,21.6782,32.1743,29.0145
BBA_00403,1856.73,2003.32,1539.29,2020.81,1319.92,1472.9,1527.9,1536.08,1652.97,1413.89,1179.9,1311.72
BBA_00404,29.7423,24.0693,29.7609,21.3424,32.3933,24.7595,34.1252,30.8534,27.1507,35.9004,39.0114,44.2707
BBA_00405,1.66212,2.64008,2.91191,1.14564,1.46957,1.82229,1.65504,2.59695,4.19772,1.2986,1.32764,1.2795
BBA_00406,21.9961,19.4169,24.0449,10.8049,25.9807,27.2917,18.0187,18.7225,17.222,28.306,34.504,30.7055
BBA_00407,106.502,99.2736,98.6453,79.5565,120.202,117.661,113.399,122.959,123.453,120.716,130.027,129.514
BBA_00408,13.1388,12.4128,12.0899,12.0511,15.7903,14.9758,15.8967,13.0526,9.99821,12.5121,13.759,13.0334
BBA_00409,10178.2,10382.9,7383.37,10930.4,7795.7,7383.28,7560.66,8062.8,8906.71,6987.48,6516.02,7151.16
BBA_00410,23.8927,20.5234,18.6624,22.2418,20.3374,23.0566,21.891,20.7899,20.871,18.4971,19.5503,18.6424
BBA_00411,37.377,35.2421,34.3503,47.6431,36.1191,37.473,34.6035,32.5359,36.9161,28.1398,27.4856,29.6144
BBA_00412,62.4022,85.6565,85.4855,89.1305,74.2733,72.2153,64.5258,78.0226,85.4801,59.9432,56.8605,54.7033
BBA_00413,147.207,163.654,125.539,179.27,146.498,162.876,138.442,131.349,149.943,113.955,132.238,139.073
BBA_00414,171.192,157.565,140.397,178.698,111.33,168.79,162.662,153.984,139.947,131.455,92.7985,77.4677
BBA_00415,379.953,365.755,425.656,330.281,388.609,394.446,401.71,377.545,418.185,440.369,435.237,452.671
BBA_00416,132.548,108.429,88.3794,125.411,95.7238,111.702,105.66,87.722,101.5,93.261,72.1131,78.3171
BBA_00417,4.28787,3.07623,2.63402,5.45076,5.73764,2.94042,2.69446,1.28141,2.54131,4.55175,3.37626,2.40248
BBA_00418,505.872,521.929,515.878,422.439,347.926,398.257,600.252,583.577,520.628,658.06,533.878,471.093
BBA_00419,828.713,817.099,685.257,610.526,741.391,643.674,594.214,503.149,665.045,745.018,663.596,716.196
BBA_00420,2.14189,2.05919,1.38086,2.52207,2.69793,1.97605,1.97436,2.82996,1.41478,1.89827,0.885,1.51292
BBA_00421,20.8586,26.9974,35.2903,27.6708,39.4728,34.4357,45.4053,35.1919,33.5238,36.9543,39.284,39.8592
BBA_00422,37.8393,41.2972,44.1101,37.8261,49.2145,41.876,55.0282,47.1439,40.634,46.1621,39.7573,42.3813
BBA_00423,27.3226,23.7421,23.392,21.1918,19.1093,31.1625,24.2569,26.1117,24.365,23.5717,21.7347,21.9168
BBA_00424,14.0954,9.48865,13.9505,12.9088,17.1361,11.5153,17.0865,16.6667,12.9606,15.8566,18.1841,16.2177
BBA_00425,118.454,113.265,129.163,119.276,163.412,123.397,148.497,144.273,138.942,152.64,159.139,155.81
BBA_00426,0.593696,0.545993,0.513015,0.820116,0.983065,1.35032,0.633264,0.686862,0.769801,1.30389,0.899623,1.71341
BBA_00427,40.8479,31.8005,26.4198,32.5003,33.7049,34.6508,25.7552,28.2465,33.2528,47.4102,42.0761,45.501
BBA_00428,55.377,47.4363,43.5118,52.2304,37.0503,43.1842,42.4896,43.1024,45.2074,42.7232,35.2867,42.6628
BBA_00429,108.373,90.5317,86.9942,108.279,88.3835,99.1352,96.2244,108.195,93.1413,90.6245,82.6353,90.2138
BBA_00430,68.6885,66.9157,60.6845,101.273,91.227,63.9724,79.0501,75.2951,61.7,64.2704,57.4316,61.5582
BBA_00431,90.5712,74.6627,88.072,90.4968,104.879,103.895,90.941,94.0903,91.2389,99.6719,106.665,100.302
BBA_00432,36.5196,39.5951,38.2241,46.794,44.357,47.273,42.5451,37.9092,41.4573,40.4659,39.1329,40.4382
BBA_00433,21.9981,28.4374,30.4035,29.7703,36.6893,30.1832,37.4795,35.9003,38.151,32.7648,32.3719,37.7165
BBA_00434,20.5988,18.2877,17.8515,14.3403,15.6199,19.9182,20.2805,16.2647,15.8802,14.9057,20.0553,19.0138
BBA_00435,23.4422,16.9922,17.303,20.7631,21.6814,21.2151,17.8956,14.1884,16.0083,19.3142,13.2149,14.1797
BBA_00436,13.3808,12.8912,12.9257,16.9643,18.3278,12.0841,11.5113,13.8551,14.2375,14.689,11.2861,14.2572
BBA_00437,5.01129,6.69429,8.5304,7.91165,8.9004,7.37663,9.8654,8.81455,5.8598,8.99224,9.58701,11.1044
BBA_00438,12.1277,10.6185,9.97242,5.07909,9.38099,11.8366,8.09937,7.7518,4.23497,7.42072,5.51032,7.39521
BBA_00439,36.4041,37.3792,35.6619,26.5503,31.0408,36.7637,23.5498,30.4029,31.4459,37.132,36.8034,38.7651
BBA_00440,10.8803,11.7264,13.1738,11.098,15.7089,9.59738,15.9347,12.525,13.7082,15.1825,15.2613,16.4698
BBA_00441,697.707,1211.53,1327.9,683.553,1028.8,772.221,1530.85,1604.3,1516.22,1953.24,2116.53,2451.69
BBA_00442,33.0569,38.3562,44.1883,40.5575,49.9756,48.1213,39.0574,53.1169,40.5239,56.7457,77.4632,81.1787
BBA_00443,75.844,159.356,147.154,116.962,146.247,164.761,228.097,275.108,173.002,297.758,444.025,428.823
BBA_00444,68.8793,77.1928,75.9581,63.9175,55.4077,90.392,75.6187,82.6029,68.3768,80.6921,108.798,105.188
BBA_00445,14.4365,7.46515,12.0467,8.54508,11.9534,22.0684,9.81446,7.74386,10.2568,10.2232,14.357,16.3364
BBA_00446,171.679,123.117,118.575,69.6458,111.984,120.691,102.769,111.238,116.178,120.177,122.228,169.195
BBA_00447,113.243,84.8012,96.2206,84.8839,105.138,108.678,80.7511,100.146,104.218,88.6785,83.3647,128.49
BBA_00448,154.826,115.446,97.1945,177.047,73.5094,164.993,154.002,116.063,126.12,115.444,100.719,95.2946
BBA_00449,67.6418,66.5374,105.291,84.6807,89.8983,243.057,141.664,146.004,85.1145,152.344,266.68,188.092
BBA_00450,5.43796,4.5429,8.31573,4.87034,8.26356,10.3042,10.6553,10.6198,9.85587,19.4814,17.8707,16.3089
BBA_00451,12.685,10.5411,12.4166,9.65211,13.4361,15.384,15.6291,16.0817,12.5114,18.9732,21.6141,22.7608
BBA_00452,67.8998,63.6503,76.3913,167.657,103.89,195.709,123.228,126.98,111.573,102.16,72.9875,71.0328
