"gene_name","ZT04ld","ZT08ld","ZT12ld","ZT16ld","ZT20ld","ZT24ld","ZT28ld","ZT32ld","ZT36ld","ZT40ld","ZT44ld","ZT48ld"
"XA68_18022",8113.27,4571.37,4998.88,8981.05,8224.5,8847.39,5972.79,3966.51,3965.01,3448.83,4204.11,2499.37
"XA68_18023",27.4062,19.4398,38.0783,6.87269,25.2366,17.6055,28.6006,23.44,34.4521,20.1564,25.0165,37.7389
"XA68_18024",303.477,361.082,336.459,253.474,307.959,205.8,787.535,499.456,448.337,420.27,272.07,296.954
"XA68_18025",65.1725,36.6813,82.2101,98.1855,86.1764,88.5862,50.4902,48.9226,90.6834,48.2306,123.254,97.4595
"XA68_18026",83.1999,67.2072,92.9832,100.637,80.0902,90.5599,62.9631,65.404,102.195,74.8436,82.599,89.6523
"XA68_18027",248.061,211.736,239.659,219.91,208.767,192.312,204.35,226.832,276.089,180.218,286.038,290.66
"XA68_18028",147.183,163.033,129.345,110.02,123.965,210.749,69.9452,103.975,177.069,140.375,138.281,124.652
"XA68_18029",226.168,247.394,214.433,155.01,175.257,122.344,229.497,237.703,324.374,206.409,186.419,257.893
"XA68_18030",37.3075,20.7786,26.8791,35.7567,23.2209,22.9199,21.5562,21.6615,31.735,24.9198,35.4436,34.9827
"XA68_18031",133.025,115.428,125.377,75.6166,136.753,195.446,99.5193,107.667,93.1737,95.0709,127.295,92.3964
"XA68_18032",58.3958,60.3587,67.54,33.058,60.8256,59.0102,64.2361,70.5231,59.8843,69.3395,67.3853,81.1267
"XA68_18033",123.336,103.743,122.653,110.079,140.47,134.38,110.309,105.7,115.789,113.63,139.912,108.027
"XA68_18034",8.19403,4.7654,4.24689,1.24431,3.50373,1.47818,10.848,5.77878,8.77094,4.62791,4.84273,3.6437
"XA68_18035",23.5533,26.5817,26.4125,33.0222,25.7286,36.7409,22.8119,19.9209,23.7929,25.3302,30.2336,28.3057
"XA68_18036",36.5686,37.1507,37.3282,28.641,37.5415,42.3589,37.2361,38.2093,30.6593,45.7327,34.4859,34.7569
"XA68_18037",29.3593,26.1986,26.4977,9.08051,22.7314,11.8159,25.0205,29.5387,26.3671,27.4252,16.5661,28.9178
"XA68_18038",17.3685,13.4336,18.7045,14.8992,15.4314,18.0674,19.0691,15.6094,19.4637,17.5472,11.1883,18.9035
"XA68_18039",184.658,173.875,149.398,55.6525,116.888,59.1747,243.056,184.527,203.106,152.86,109.106,165.617
"XA68_18040",195.99,222.56,165.45,129.919,157.866,91.4648,234.916,217.55,243.037,176.332,129.613,191.671
"XA68_18041",629.244,855.399,624.665,364.137,596.868,382.005,838.216,890.584,565.626,867.424,484.501,523.319
"XA68_18042",15.0898,18.2522,11.9989,23.2423,14.0031,21.6831,16.034,21.3515,10.0836,28.7291,8.28145,12.3967
"XA68_18043",13.0708,51.4005,13.7632,5.9304,11.3212,9.95742,14.9455,37.98,18.4467,29.4646,8.45666,13.9235
"XA68_18044",77.9429,106.354,60.859,53.6237,51.1085,31.4111,61.7572,87.3603,90.4289,86.0528,52.1283,103.664
"XA68_18045",3013.98,4029.29,2499.64,2838.42,2151.18,1967.98,2343.16,3162.9,2274.72,4616.87,1715.99,2109.16
"XA68_18046",132.67,251.554,172.444,215.88,176.788,159.074,134.426,142.628,143.705,161.601,205.834,174.859
"XA68_18047",85.1555,69.2184,75.0482,116.516,74.8192,70.8656,83.7296,72.0642,84.4377,60.0991,74.9361,80.9949
"XA68_18048",0,21.55,7.84216,0,0,0,3.98,34.8512,14.0338,11.836,13.2768,5.8105
"XA68_18049",197.86,228.129,204.767,109.716,197.18,82.618,151.786,203.254,186.858,222.566,195.23,258.643
"XA68_18050",57.9651,67.6801,58.358,60.1534,55.9224,68.2967,61.0606,62.7839,56.9203,78.1757,61.5978,68.6433
"XA68_18051",369.591,615.163,353.853,260.78,345.323,221.291,772.928,703.871,519.423,476.495,289.226,379.618
"XA68_18052",95.573,97.7962,120.741,119.148,111.608,110.917,109.468,108.775,111.748,101.217,136.393,118.887
"XA68_18053",19.6087,14.7283,25.5498,24.0921,23.3182,28.2204,17.4342,16.1161,25.6982,15.5648,33.1802,26.5881
"XA68_18054",21.2199,21.1132,21.9738,25.4528,21.1727,19.8483,28.0364,24.0901,21.526,17.4763,22.0689,20.5142
"XA68_18055",32.3108,28.5474,35.4807,96.115,36.6778,64.2979,38.5017,35.6062,29.2512,31.3539,38.4043,37.8774
"XA68_18056",95.377,113.836,97.3677,69.3811,77.8476,56.3148,79.2409,110.065,71.8694,138.369,69.7502,86.9214
"XA68_18057",85.1668,110.066,80.9493,88.3578,81.2354,64.5361,87.5958,98.2284,83.0519,112.132,66.8615,94.341
"XA68_18058",30.6256,37.3318,32.3808,17.6259,28.975,41.798,29.5203,33.4482,23.2767,37.5261,29.4702,25.0753
"XA68_18059",18.7734,14.7301,18.3705,21.4486,26.6814,24.2422,16.2789,13.5058,15.7634,16.3686,20.8404,18.8024
"XA68_18060",1.2999,1.25803,1.76392,0.307019,0.806431,0.719789,1.0654,1.19703,1.08194,0.509752,1.22512,1.1767
"XA68_18061",62.4111,57.8271,67.9704,42.9958,51.5213,48.2479,62.3293,64.2698,90.2589,57.8936,69.2185,85.7414
"XA68_18062",86.7083,107.373,68.0646,67.8288,73.7607,59.1153,93.072,94.3307,75.5447,93.7268,80.9492,79.9917
"XA68_18063",71.8774,110.377,69.6309,95.7782,73.6242,84.879,88.3802,95.8934,75.502,97.602,49.5778,66.552
"XA68_18064",229.808,294.653,247.118,145.887,235.256,170.809,218.033,269.223,259.515,250.723,197.007,235.913
"XA68_18065",89.6222,114.963,92.0452,97.3332,82.3801,63.4891,124.709,123.287,100.608,130.717,101.373,118.694
"XA68_18066",18.5156,23.6228,9.82817,4.97048,10.7301,2.85592,17.6588,20.4501,18.5446,17.1386,6.71976,11.0989
"XA68_18067",7.13752,7.341,6.88799,1.78973,3.52441,3.10829,2.95529,3.83418,7.83347,5.7226,5.48973,5.78446
"XA68_18068",0,0,1.3829,1.57543,0.883793,19.2096,0.755565,0,1.12192,0.758694,0.905697,0.228584
"XA68_18069",97.8336,87.6058,97.0977,81.8106,106.767,110.855,128.31,94.6246,81.9908,76.9659,92.4954,109.363
"XA68_18070",68.9074,41.0627,61.0902,40.455,67.2041,64.8281,63.7515,55.7452,54.9049,46.4411,84.3334,69.7731
"XA68_18071",51.3276,44.7727,22.7345,37.1265,28.5344,22.5259,32.5778,24.6279,20.2402,25.2622,22.9577,20.9818
"XA68_18072",58.1854,38.3621,37.4753,67.9409,61.6445,34.9549,17.2046,31.1525,53.6202,22.8103,43.738,43.5106
"XA68_18073",37.7905,19.6345,40.4212,42.4064,46.5444,30.5098,48.422,31.9427,33.1809,22.3128,62.8199,29.4901
"XA68_18074",9.37746,10.8411,8.60313,6.59502,8.90651,3.82943,10.7223,10.5685,9.92911,14.2631,11.9716,9.85649
"XA68_18075",27.0414,12.5107,28.1552,40.8717,38.7056,39.6872,18.7119,14.3748,40.6551,18.094,9.93987,24.1852
"XA68_18076",158.143,173.595,174.813,149.026,169.98,122.532,205.889,176.69,202.766,185.118,172.636,177.805
"XA68_18077",8.92877,5.41537,5.15921,2.36986,3.7676,3.82412,4.95029,6.14373,4.9557,5.20414,3.0054,6.06447
"XA68_18078",38.0214,45.548,37.8748,11.9153,36.2939,35.4788,31.7604,39.018,27.7572,41.1109,36.1693,32.4538
"XA68_18079",78.8325,67.8639,69.8115,22.172,65.6069,68.8596,60.1187,66.945,52.55,66.7379,74.5464,58.9188
"XA68_18080",7.60547,4.60685,5.72785,1.62144,2.61921,4.43235,3.32623,4.26656,5.75338,3.51449,1.63015,3.30167
"XA68_18081",23.0348,28.6348,23.8044,34.8022,21.9093,19.0698,31.043,24.8853,29.2281,25.8407,25.0796,29.5878
"XA68_18082",146.308,143.178,185.084,213.43,174.98,175.799,199.127,152.35,155.843,181.639,202.025,214.518
"XA68_18083",121.057,131.303,138.453,187.97,210.854,129.838,174.53,135.971,137.277,164.48,224.742,191.156
"XA68_18084",59.1645,41.6021,59.9575,126.044,67.6931,59.9826,49.5552,53.3486,61.3061,66.8518,120.167,88.9718
"XA68_18085",8.54987,0,7.67001,14.1336,11.3226,7.61285,0,10.2461,2.86759,4.78097,12.761,7.92394
"XA68_18086",177.131,167.013,156.44,133.1,132.857,109.188,162.819,136.828,195.204,149.187,153.276,207.771
"XA68_18087",322.712,307.787,202.118,6.17226,217.691,106.801,144.745,208.457,308.215,168.755,151.32,144.725
"XA68_18088",414.622,606.323,247.205,97.9395,231.998,180.421,240.958,373.049,413.589,219.335,156.569,185.852
"XA68_18089",740.796,1260.41,762.746,645.194,732.722,584.401,704.889,1009.56,757.692,848.809,509.619,558.155
"XA68_18090",71.2159,97.4722,76.1907,60.0442,62.6743,39.2871,96.0153,108.92,91.9334,121.598,47.2944,90.3657
"XA68_18091",6.38608,7.85929,6.69485,1.33943,3.62163,1.53866,3.84606,2.80276,6.39552,4.40317,3.25802,8.36088
"XA68_18092",52.9586,45.3816,61.301,52.85,63.3315,66.8881,46.1038,42.5172,54.1753,51.1822,81.9705,56.9308
"XA68_18093",7.17941,1.97437,3.59982,0.800679,4.76257,1.16532,1.10737,1.2212,2.481,1.97212,2.93056,3.92452
"XA68_18094",70.663,88.3425,78.3249,69.6615,73.6518,79.7185,81.4648,89.627,58.6045,114.177,80.8577,78.4458
"XA68_18095",72.6415,64.5633,69.6445,65.0747,59.6313,66.3671,65.6683,62.9618,65.7115,64.6645,67.7581,65.206
"XA68_18096",76.7425,60.9898,69.8313,73.0727,79.7066,105.819,67.9104,62.1143,57.2316,75.1043,77.7992,74.4382
"XA68_18097",71.477,73.9343,60.9164,84.6591,54.8778,55.6332,58.3337,61.1029,67.8589,51.7716,39.7113,62.7382
"XA68_18098",147.086,96.8631,153.284,283.99,206.957,221.372,113.227,69.4367,141.122,108.627,343.224,225.345
"XA68_18099",259.089,216.342,217.055,296.884,229.428,230.477,230.209,217.476,229.311,177.427,220.383,220.784
"XA68_18100",1101.62,1160.83,1287.89,908.925,1138.3,1137.94,1072.22,1126.49,1077.26,1286.16,1237.18,1317.51
"XA68_18101",72.7464,60.0597,78.8516,58.8494,66.3126,69.8772,96,59.3556,80.456,56.9184,96.956,82.1655
"XA68_18102",72.4107,79.3276,74.6072,79.1235,72.787,57.696,67.5311,67.5032,82.5197,77.4054,81.5626,87.7369
"XA68_18103",25.9287,19.5644,24.2142,16.7729,19.4676,17.1217,22.4489,19.0847,20.5796,21.6402,18.6843,24.2583
"XA68_18104",72.0912,60.5673,72.2402,69.1548,69.8734,99.7507,65.0714,56.6056,66.092,67.682,64.9527,62.5549
"XA68_18105",57.8791,67.0728,65.8344,46.1514,60.5184,62.6885,56.6737,69.5066,50.5736,71.7295,64.1618,56.8487
"XA68_18106",81.4855,89.4508,88.477,98.1369,85.4335,71.6791,108.927,89.974,91.7668,103.03,80.7188,92.5512
"XA68_18107",161.99,201.452,164.437,189.684,152.4,104.611,217.366,217.239,166.772,239.07,121.73,162.809
"XA68_18108",114.528,147.414,129.433,121.361,111.571,92.1046,140.128,149.343,133.424,151.556,96.9339,110.682
"XA68_18109",207.2,188.314,241.205,348.421,235.77,239.52,258.899,244.695,272.794,207.059,311.163,264.96
"XA68_18110",34.5161,29.9794,34.8303,34.3372,29.5928,35.2252,34.1689,35.4523,27.51,29.1646,30.9242,31.8585
"XA68_18111",174.064,146.081,164.06,75.635,179.854,165.929,132.007,140.667,132.528,132.568,178.306,132.943
"XA68_18112",64.9684,63.651,68.0582,91.3155,67.1807,56.8728,81.4526,74.5258,83.8123,77.4606,78.4461,94.4535
"XA68_18113",238.341,131.666,161.796,162.992,179.143,103.258,242.946,188.475,180.676,187.07,299.833,225.271
"XA68_18114",36.3563,42.4277,46.2123,68.8064,53.4061,45.1929,52.8261,47.6251,51.8532,45.61,62.6652,50.8674
"XA68_18115",0,0,0.318687,1.04389,0,1.05992,4.38646,0.407903,2.73596,1.69852,0,0.642703
"XA68_18116",564.911,272.935,564.258,627.801,652.709,527.728,410.767,276.841,625.669,203.796,555.165,412.435
"XA68_18117",17.2284,16.0429,19.7273,9.94557,20.8914,28.3304,15.8523,17.3317,17.6864,18.8737,21.6189,21.9765
"XA68_18118",18.0278,11.7425,14.2979,17.1055,14.3411,16.2013,14.9924,13.5788,12.5408,15.329,14.518,14.8922
"XA68_18119",71.7121,74.6942,92.3713,80.5087,79.8885,97.325,84.4351,85.7587,77.7655,78.5665,96.3463,84.9254
"XA68_18120",41.1776,42.9027,38.7581,43.6426,43.3385,45.0874,44.0748,37.8488,40.8838,42.6881,45.7806,51.5476
"XA68_18121",42.8886,70.0846,55.1723,55.7575,75.3273,101.113,47.2198,61.2666,51.6319,37.9939,74.7001,72.0508
"XA68_18122",6.92615,9.51233,7.07038,0,12.8695,2.64744,13.1587,7.2298,4.23977,8.59674,3.44159,11.9881
"XA68_18123",0.358487,0.400839,0.126586,0,0,0,0.176655,0.772513,1.03919,0.139353,0.366035,0.201802
"XA68_18124",56.8675,51.9622,46.3335,56.4079,49.3778,55.7367,63.0336,65.2188,57.5987,66.4084,43.9842,58.4733
"XA68_18125",11.2849,11.6081,10.4399,8.72695,8.15712,8.15721,15.416,11.2087,8.3431,8.02676,10.2261,9.24824
"XA68_18126",109.251,84.9914,78.9241,192.839,102.239,99.6209,97.8153,110.777,107.564,75.2749,65.6092,78.9331
"XA68_18127",50.9184,62.3778,26.5952,0,39.1655,36.4093,67.2571,46.9583,22.9517,39.0351,76.274,43.7118
"XA68_18128",627.923,562.095,563.874,560.027,664.729,549.802,554.688,596.81,493.268,483.799,571.573,348.847
"XA68_18129",109.702,82.9333,93.861,83.8453,96.3617,79.1996,112.354,99.7375,97.0303,99.3221,115.043,93.6646
"XA68_18130",491.524,464.733,709.48,754.753,664.806,717.693,438.061,566.37,786.581,497.279,1019.93,931.969
"XA68_18131",76.6046,81.4826,153.661,105.275,112.702,174.994,72.3192,78.0087,134.579,73.4616,168.746,199.407
"XA68_18132",51.5898,48.1521,79.3754,78.6424,55.8926,59.2955,46.5589,55.3883,71.2807,50.2811,66.8167,96.8915
"XA68_18133",201.883,251.68,179.592,222.201,160.564,147.162,250.671,244.04,193.951,233.597,175.422,189.156
"XA68_18134",0.808638,0.89925,0.296503,0.106698,0.3105,0.417751,0.835901,0.740811,0.594496,0.389992,0.383855,0.462968
"XA68_18135",0,0,0,0,0,0,0,0,0,0,0,0
"XA68_18136",0,0,0,0,0,0,0,0,0,0,0,0
"XA68_18137",1.003,0,0,0,0.0784937,0,0.472545,0.644771,0.324944,0.649164,0.127018,0.474864
"XA68_18138",0,0.382807,0,0,0,0.184375,0,0.181342,0,0.194748,0,0.0480169
"XA68_18139",0,0,0.0494128,0,0.0478476,0,0.0970806,0,0,0,0.149696,0.0280013
"XA68_18140",2.21857,2.17573,1.80309,0.724174,1.51947,1.30296,1.79739,0.720843,0.392432,1.10406,1.30822,1.17251
"XA68_18141",1.5959,0,0.360431,0,1.23686,0.9785,0.712156,0.197193,0.361711,0.280552,0.274737,0.61247
"XA68_18142",21.5541,17.0599,54.5202,63.6233,66.5094,138.083,10.55,18.2026,31.6429,21.8986,70.5941,52.0392
"XA68_18143",88.4344,59.8011,87.1363,127.835,110.874,158.235,58.2322,57.447,57.2032,57.2154,81.9001,56.2883
"XA68_18144",144.783,123.163,119.883,92.4796,109.164,158.993,143.382,148.946,135.206,143.713,80.0504,97.0229
"XA68_18145",704.867,514.272,522.654,1141.71,785.684,961.688,572.466,513.348,361.24,454.14,367.888,261.295
"XA68_18146",55.4114,40.2373,69.8005,92.8486,83.1392,109.599,48.5795,43.5079,52.947,51.705,94.5176,72.4589
"XA68_18147",12475.5,10004.4,11277.7,10253.4,9524.23,5225.63,10535.6,11946.1,11014.1,7724.05,6423.52,6203.91
"XA68_18148",152.043,73.3429,147.549,113.735,103.294,83.5943,75.2748,112.813,156.639,77.8878,116.232,118.319
"XA68_18149",28.236,19.2887,31.9614,39.2123,35.6427,34.6617,21.5112,20.4674,26.4333,23.85,37.0205,30.0004
"XA68_18150",37.7412,28.11,39.5254,49.1805,41.3,40.115,41.0662,43.3495,43.4883,40.943,52.0937,52.2664
"XA68_18151",78.1884,63.4948,81.8798,75.7517,63.4304,60.6883,63.8793,63.5956,98.3167,75.5104,60.1171,82.2842
"XA68_18152",65.7356,56.3194,60.5914,89.7154,54.4923,42.8045,73.4001,75.9731,70.3627,80.7851,56.8359,75.1671
"XA68_18153",18.3095,11.104,22.5716,14.0853,18.4689,22.7561,16.3686,15.1437,18.0525,18.9891,15.4729,17.7241
"XA68_18154",55.6715,34.4747,64.647,27.2629,59.0593,57.9958,40.4865,42.583,51.3693,49.7619,67.3577,53.6484
"XA68_18155",60.8723,50.2818,65.0528,67.0056,89.9299,124.203,35.4436,38.9847,43.2817,48.213,51.4462,42.0192
"XA68_18156",20.8138,21.581,39.9509,21.2066,29.1482,29.1878,26.6023,20.1832,23.0709,21.41,29.1394,26.2881
"XA68_18157",284.165,351.414,297.02,246.171,284.579,255.695,361.674,361.516,285.635,372.046,261.643,281.59
"XA68_18158",192.701,256.537,205.338,186.892,200.534,171.058,293.641,277.984,188.607,315.28,166.013,184.076
"XA68_18159",49.0251,22.9766,30.6696,42.9782,58.8693,49.6286,31.4136,27.2783,36.6136,26.7283,48.8617,30.6211
"XA68_18160",448.465,383.399,315.12,638.815,315.502,211.375,475.742,399.896,412.118,429.387,482.782,371.694
"XA68_18161",205.051,279.379,215.6,187.819,205.447,194.007,284.156,266.778,213.14,256.804,182.897,233.456
"XA68_18162",13.7802,11.0936,16.9397,10.1185,18.4015,10.9093,11.9168,11.3639,15.8663,13.4768,16.7794,17.192
"XA68_18163",252.81,290.973,207.462,113.565,181.341,142.693,277.319,270.366,181.039,267.541,146.715,165.747
"XA68_18164",122.37,123.96,128.902,57.622,115.42,122.433,96.5155,114.318,103.265,93.0706,122.058,107.926
"XA68_18165",77.2784,95.1932,79.2098,77.886,82.1801,76.4992,110.999,106.33,91.4863,108.865,79.6033,110.882
"XA68_18166",160.081,218.395,150.432,68.4154,146.787,108.279,197.886,207.296,132.992,195.734,125.385,126.635
"XA68_18167",479.35,513.104,624.969,891.01,772.702,1120.69,415.561,422.615,549.901,406.663,531.158,424.093
"XA68_18168",83.1569,62.7002,90.3569,179.755,126.309,169.272,86.2243,65.853,87.0916,74.2075,106.119,100.176
"XA68_18169",41.883,32.6409,41.3598,24.6831,41.6085,51.275,26.3527,26.049,31.5535,35.2193,33.83,34.9614
"XA68_18170",56.6548,66.5408,52.3739,152.94,77.5534,87.2261,63.8705,62.0832,48.5429,203.127,123.717,151.845
"XA68_18171",50.8965,62.0219,47.5535,44.3421,50.4787,45.2691,56.9655,64.6597,51.1939,78.9329,59.7462,68.7444
"XA68_18172",165.356,244.269,170.093,157.092,159.718,137.074,191.452,200.202,183.488,222.326,143.555,159.412
"XA68_18173",272.113,233.01,251.847,170.214,261.39,271.987,200.304,215.496,255.44,254.49,305.979,284.453
"XA68_18174",37.1224,33.872,35.7329,62.3531,41.142,28.6479,36.6838,40.1955,40.5198,47.4822,51.1126,43.0473
"XA68_18175",121.822,83.0593,107.128,99.438,112.466,100.811,100.148,88.1937,102.837,105.691,142.931,117.506
"XA68_18176",557.414,719.447,444.478,743.827,460.296,334.621,651.312,667.01,463.023,861.933,387.073,563.372
"XA68_18177",30.9494,27.8596,32.0612,30.1713,30.4264,35.6547,30.7981,27.7666,29.1995,28.9122,38.0898,35.5596
"XA68_18178",72.1784,60.8438,58.2556,73.1193,57.106,57.0516,75.9049,74.3245,64.2118,75.5003,52.3667,62.1049
"XA68_18179",165.7,150.689,209.839,195.053,188.609,247.741,152.566,145.405,170.624,171.081,186.855,163.648
"XA68_18180",58.6414,50.5069,64.5159,79.7812,59.0398,63.5663,67.4622,62.7048,50.9619,63.0963,73.4636,71.7869
"XA68_18181",96.8926,122.256,95.0178,163.767,106.208,88.8418,95.7447,121.007,97.8682,137.147,82.9866,98.109
"XA68_18182",52.5181,46.132,62.4235,100.461,76.1321,89.9565,54.1227,51.9609,57.3065,66.2925,74.6098,69.7893
"XA68_18183",38.8289,38.9506,46.3636,39.3388,40.4275,38.8534,41.9181,44.9714,37.4253,50.5113,41.9737,45.1075
"XA68_18184",747.624,652.29,722.765,516.006,727.043,887.395,622.292,601.235,708.243,685.129,718.067,642.647
"XA68_18185",92.1202,167.97,143.099,360.576,150.006,122.984,239.942,166.95,142.944,182.381,281.075,291.315
"XA68_18186",40.5685,43.9254,35.7171,20.9555,37.0917,31.2703,40.4076,44.8894,34.0267,46.9217,34.9742,37.191
"XA68_18187",0.0742485,0,0,0,0,0,0.0883308,0.10489,0.0481998,0,0,0.161846
"XA68_18188",107.511,108.202,111.389,47.6565,104.442,97.9583,98.9414,99.9106,97.3394,105.152,113.054,107.131
"XA68_18189",211.445,184.592,237.819,161.551,223.9,227.213,182.212,164.213,232.415,150.588,274.941,246.337
"XA68_18190",176.694,148.913,188.826,35.5468,166.772,122.359,119.881,141.858,167.797,127.172,237.561,182.903
"XA68_18191",112.639,109.648,122.981,53.1584,118.717,106.134,100.05,118.593,126.006,101.198,149.782,129.352
"XA68_18192",32.1259,30.4826,34.3403,22.5704,26.6645,32.5995,28.8335,20.7154,33.5531,29.9886,27.7235,30.4085
"XA68_18193",11.3916,10.4898,9.51571,16.8822,13.419,13.8094,11.2249,9.96954,8.49504,8.7044,8.48938,11.6186
"XA68_18194",37.0297,43.5954,35.8381,19.7099,28.8227,19.3079,68.6464,46.5861,51.7589,27.9006,26.9774,33.1019
"XA68_18195",2.6603,6.06574,7.51886,0,44.9139,26.3029,10.0551,12.5108,7.60693,10.2737,29.8998,25.7184
"XA68_18196",119.661,130.592,104.157,102.928,97.9193,83.4285,156.031,117.401,96.5124,109.385,79.905,89.1367
"XA68_18197",23.8672,19.8748,20.7865,26.4622,19.837,16.9865,22.1535,23.2239,22.9051,25.703,25.8006,28.0597
"XA68_18198",44.5233,40.9486,37.9909,26.2549,31.7599,31.0178,37.513,37.6763,35.1459,36.2841,32.0149,39.4467
"XA68_18199",40.9062,39.5347,19.2173,5.46698,27.8575,15.6924,17.3452,15.0328,16.5344,18.2893,25.5073,12.368
"XA68_18200",60.6156,61.804,76.469,20.8527,82.718,99.0843,42.6597,51.0108,52.5797,56.9835,69.1704,49.6461
"XA68_18201",71.6483,60.3092,72.3854,32.1579,74.8937,73.9471,50.0528,58.3146,55.854,53.3972,90.7717,60.3798
"XA68_18202",79.6945,112.199,74.3147,34.2634,68.1035,55.2244,87.5051,103.128,65.4412,105.972,65.9554,71.305
"XA68_18203",75.7714,78.1992,74.1526,69.4485,68.1311,62.374,81.5761,85.881,74.1302,105.649,66.3347,92.4212
"XA68_18204",289.264,282.807,287.754,373.161,260.463,206.837,311.196,259.862,336.936,279.431,260.38,278.466
"XA68_18205",99.8633,71.0475,115.707,99.8112,110.869,129.349,90.9021,79.4704,118.712,71.5051,125.86,108.136
"XA68_18206",254.504,221.282,290.464,416.856,281.063,194.184,341.578,297.432,374.972,217.662,374.234,391.127
"XA68_18207",3.17576,2.10892,3.07029,0.336037,1.31891,1.20657,2.06179,1.64073,3.84058,0.931553,2.28949,2.64886
"XA68_18208",4.47148,0,4.04684,0,5.49876,0,0,8.48471,7.27259,1.19857,0,3.59693
"XA68_18209",0,2.46672,0.258713,0,0.511644,0,0.273776,0,0,0.213557,0,0.159298
"XA68_18210",3.8991,3.44592,4.41253,1.77173,3.18189,3.42173,3.18681,3.23422,3.47839,2.93528,4.02651,4.31861
"XA68_18211",81.6263,85.6401,69.854,85.3803,66.4697,59.4541,98.4467,77.8698,80.1275,99.16,63.2023,90.6029
"XA68_18212",57.1248,72.8169,53.0192,49.6719,50.4709,49.2696,54.4044,62.0561,48.8405,67.2649,58.4392,57.4372
"XA68_18213",67.7462,77.617,74.5224,74.2071,65.3629,80.8305,69.5347,78.8552,78.7114,69.3393,72.1177,72.0628
"XA68_18214",43.907,43.795,41.4947,48.4633,41.7212,56.0001,48.6152,43.9797,38.4966,38.2107,42.0084,40.9879
"XA68_18215",86.5353,53.987,67.7596,99.173,78.3467,67.0869,59.5572,53.053,67.8252,66.4753,66.4413,87.7205
"XA68_18216",188.185,126.057,193.237,176.253,197.562,308.574,150.742,145.354,172.293,176.47,271.947,271.684
"XA68_18217",120.533,289.541,364.758,349.557,286.148,1096.2,45.4547,63.036,110.579,539.595,351.084,1157.13
"XA68_18218",1.778,5.20834,1.06569,0.941849,0,0,2.93294,0.807584,0.607215,2.18633,0.454247,0.169808
"XA68_18219",0,0,0.156055,0,0,0,0,0,0,0,0,0.0458502
"XA68_18220",1.13369,0.153809,0.592138,0.109087,0.972556,0.251766,1.27622,0.152217,1.28285,1.28734,0.421756,1.30592
"XA68_18221",4.6904,11.8766,7.73767,8.63456,8.21755,24.5281,10.3725,4.07598,3.71253,6.5718,7.0525,3.33888
"XA68_18222",10.2212,31.7667,10.9662,22.1464,16.2167,54.8181,39.8578,12.6883,12.4431,13.3864,25.4122,3.52209
"XA68_18223",8.91526,4.64253,8.33537,7.21033,7.96033,22.413,8.03145,5.55575,4.97483,5.62756,8.50773,3.83673
"XA68_18224",18.9496,15.7612,4.71727,32.8781,18.4839,33.1434,21.2795,14.9479,4.45241,14.9878,16.2076,6.54188
"XA68_18225",12.8744,7.92735,7.17756,8.19657,12.6686,24.8435,12.1843,8.88197,4.85737,11.8284,14.7317,4.21603
"XA68_18226",25.1872,15.1129,4.8623,25.7566,11.0186,19.4591,3.67179,4.26512,1.32353,6.08884,5.91608,1.52632
"XA68_18227",11.665,33.4442,21.6755,58.575,23.0383,61.6453,28.7198,44.6762,7.78558,29.119,26.2001,12.0699
"XA68_18228",22.0851,36.9035,18.2937,11.454,27.4155,37.7602,24.5574,18.4388,8.80299,19.0578,16.7402,8.45851
"XA68_18229",28.078,31.3177,23.4429,7.14605,21.2158,39.5853,17.6649,20.0318,11.6011,21.3503,16.3952,10.8328
"XA68_18230",0,0,1.26621,0,3.86098,0,1.58733,4.81711,0,0,2.28768,6.10597
"XA68_18231",0.179325,1.3407,1.01872,0,0.723851,0.974933,0.482453,0.780353,0.868688,0,0.555492,1.16437
"XA68_18232",17.9517,10.6685,13.6023,3.38962,13.9684,8.19887,11.852,12.1531,10.9669,9.40468,16.1821,14.9995
"XA68_18233",38.7692,35.5647,34.2635,31.585,27.8755,29.4904,51.8027,40.0153,32.1486,46.6225,32.8953,43.2237
"XA68_18234",95.3392,111.961,115.724,102.242,105.813,127.374,125.009,131.695,94.7891,150.789,99.7091,104.779
"XA68_18235",92.5283,105.356,100.664,87.0612,102.561,123.001,94.5092,97.4206,95.9843,108.118,90.6818,102.608
"XA68_18236",74.7689,75.8821,87.2446,148.127,102.485,122.216,85.2723,88.2962,92.8842,95.8037,116.464,110.67
"XA68_18237",151.367,101.274,135.976,247.155,156.737,177.176,114.08,103.16,145.776,129.309,166.908,174.547
"XA68_18238",119.778,87.082,140.889,152.887,172.829,243.225,94.2183,95.0575,142.156,103.251,239.413,154.252
"XA68_18239",105.796,119.753,100.665,121.451,103.502,94.486,135.527,118.575,117.528,96.1287,88.1797,104.135
"XA68_18240",21.674,12.3252,14.3314,18.8101,15.0085,20.307,9.10066,10.1455,12.4442,10.0298,11.9399,18.2982
"XA68_18241",0.364952,0.970639,0.153618,0.01889,0.0431853,0.144027,0.784797,0.755827,0.272285,0.160284,0.0359719,0.200815
"XA68_18242",16.7446,16.0628,17.3982,13.7323,14.8565,14.6911,11.7066,14.8099,14.8541,13.5881,20.543,19.2832
"XA68_18243",52.9353,48.093,47.6404,40.4532,46.7858,62.619,43.6554,41.8663,40.071,43.8502,44.669,40.2032
