ID	Waveform	Period	Phase	Nadir	Mean	Std_Dev	MaxLoc	MinLoc	Max	Min	Max_Amp	FC	IQR_FC	Tau	P	BF
XA68_11400	cosine	12.0	0.0	8.0	64.93698333333334	20.96758036981669	24.0	8.0	111.087	42.8505	68.2365	2.59243182693	1.47530447313	0.25361874927309164	0.1255204679350863	0.6276023396754316
XA68_11401	cosine	12.0	0.0	8.0	263.59375000000006	170.49003549920693	24.0	8.0	763.863	123.531	640.332	6.18357335406	1.90419099654	0.25361874927309164	0.1255204679350863	0.6276023396754316
XA68_11402	cosine	12.0	0.0	4.0	195.97416666666672	60.315658360596736	12.0	40.0	292.463	107.981	184.482	2.70846723035	1.83151397146	0.5687964589945211	0.005022850586273721	0.025114252931368604
XA68_11403	cosine	12.0	8.0	12.0	63.72133333333334	5.235527691858979	24.0	48.0	73.3029	54.897	18.4059	1.33528061643	1.14383376752	0.1859870828002672	0.19996727842991707	0.9998363921495854
XA68_11404	cosine	12.0	12.0	4.0	290.7101666666667	99.12402272307938	12.0	40.0	503.004	174.51	328.494	2.88237923328	1.65290873352	0.42269791545515273	0.027871390595851784	0.13935695297925893
XA68_11405	cosine	12.0	8.0	4.0	42.81303333333333	15.35852357549022	8.0	16.0	65.4662	19.3736	46.0926	3.37914481563	1.79730194191	0.3619613829965134	0.05069410813155855	0.25347054065779273
XA68_11406	cosine	12.0	4.0	0.0	118.87122499999998	52.970640006723286	4.0	24.0	191.807	36.7482	155.0588	5.21949374391	2.54626830455	0.5343239463281865	0.007797958989405334	0.038989794947026674
XA68_11407	cosine	12.0	4.0	0.0	19.70929166666667	7.946240790561318	8.0	44.0	32.5787	7.37595	25.20275	4.41688189318	2.03252587925	0.43090640832918264	0.025576674512344563	0.12788337256172283
XA68_11408	cosine	12.0	8.0	12.0	30.12578333333333	8.134576804484395	16.0	48.0	44.1917	11.5174	32.6743	3.83695104798	1.17913743456	0.49032958192797715	0.0132390167871721	0.0661950839358605
XA68_11409	cosine	12.0	4.0	8.0	29.411658333333335	4.5185078830402885	20.0	8.0	41.554	24.0108	17.5432	1.73063787962	1.18109184778	0.18959881966484035	0.19542302050708665	0.9771151025354332
XA68_11410	cosine	12.0	8.0	12.0	24.144000000000002	5.914956228353117	24.0	28.0	35.5175	13.2213	22.2962	2.68638484869	1.26204598559	0.152171249563855	0.24550766712327832	1.2275383356163916
XA68_11411	cosine	12.0	4.0	0.0	37.96325	16.85928364929839	8.0	24.0	66.625	11.0732	55.5518	6.0167792508	2.07978019782	0.3274888703301788	0.06915082967409426	0.3457541483704713
XA68_11412	cosine	12.0	4.0	0.0	349.88391666666666	109.96126101303308	32.0	24.0	500.536	152.836	347.7	3.27498756837	1.52819759306	0.2930163576638442	0.0923983316073646	0.461991658036823
XA68_11413	cosine	12.0	4.0	8.0	44.32118333333333	15.261079463504174	8.0	44.0	65.1425	17.1256	48.0169	3.80380833372	1.53421709142	0.2585438449975096	0.12097741769556491	0.6048870884778246
XA68_11414	cosine	12.0	0.0	4.0	198.99005833333334	90.92255656292025	44.0	40.0	388.735	91.5727	297.1623	4.24509706495	2.46005027776	0.2585438449975096	0.12097741769556491	0.6048870884778246
XA68_11415	cosine	12.0	0.0	4.0	52.49927499999999	20.274505457598917	44.0	40.0	100.475	32.7172	67.7578	3.0710146345	1.46096742702	0.46537892099551725	0.01759321537403951	0.08796607687019756
XA68_11416	cosine	12.0	4.0	0.0	28.244308333333336	6.3314383370419005	28.0	24.0	40.3751	14.3386	26.0365	2.81583278702	1.31799490813	0.39643389566284803	0.03639255752172218	0.1819627876086109
XA68_11417	cosine	12.0	4.0	0.0	34.338366666666666	15.589699182223569	28.0	24.0	55.2562	11.8665	43.3897	4.65648674841	2.41419580165	0.46537892099551725	0.01759321537403951	0.08796607687019756
XA68_11418	cosine	12.0	4.0	0.0	6.728943333333333	3.967125227622502	16.0	44.0	15.4234	1.47952	13.94388	10.4245971666	2.63163479951	0.43090640832918264	0.025576674512344563	0.12788337256172283
XA68_11419	cosine	12.0	8.0	4.0	1.3244059999999998	0.7187234231907292	32.0	24.0	2.54096	0.237753	2.303207	10.6873940602	2.55878875893	0.15512630699850574	0.2413181331871364	1.206590665935682
XA68_11420	cosine	12.0	4.0	0.0	38.83404166666667	12.515955074920594	16.0	24.0	56.2696	13.973	42.2966	4.02702354541	1.47768999981	0.5343239463281865	0.007797958989405334	0.038989794947026674
XA68_11421	cosine	12.0	4.0	8.0	27.466501666666662	10.415882739100763	4.0	24.0	40.132	6.61842	33.51358	6.06368287295	1.56741778725	0.2585438449975096	0.12097741769556491	0.6048870884778246
XA68_11422	cosine	12.0	4.0	8.0	18.326888333333333	9.83422536702462	36.0	44.0	38.8195	4.82896	33.99054	8.03889450316	2.65773441351	0.18959881966484035	0.19542302050708665	0.9771151025354332
XA68_11423	cosine	12.0	0.0	8.0	69.10246666666667	22.89133048362536	24.0	8.0	110.216	42.123	68.093	2.61652778767	1.69354636829	0.32125041574591606	0.0729854504975157	0.3649272524875785
XA68_11424	cosine	12.0	4.0	8.0	13.828149999999999	1.7971709807824814	24.0	20.0	18.0348	11.5814	6.4534	1.55722106136	1.22307832264	0.15512630699850574	0.2413181331871364	1.206590665935682
