ID	Waveform	Period	Phase	Nadir	Mean	Std_Dev	MaxLoc	MinLoc	Max	Min	Max_Amp	FC	IQR_FC	Tau	P	BF
BBA_03140	cosine	8.0	4.0	8.0	-8.333334022836425e-11	0.9574271076265379	14.0	18.0	1.807904897	-1.542736196	3.350641093	-1.17188207659	-1.00889277019	0.26801008406912324	0.11257316160194203	1.0131584544174783
BBA_03141	cosine	8.0	4.0	6.0	-8.333335453983293e-11	0.9574271078884863	12.0	2.0	1.641338028	-2.023869564	3.665207592	-0.810990024849	-0.817037138872	0.23450882356048283	0.14426833538783368	1.2984150184905032
BBA_03142	cosine	8.0	6.0	8.0	8.3333310159824e-11	0.9574271078073401	22.0	8.0	1.162709632	-1.931629958	3.09433959	-0.601931869603	-1.09104647445	0.502518907629606	0.011474155729315736	0.10326740156384162
BBA_03143	cosine	8.0	4.0	2.0	-8.333334022836425e-11	0.9574271077166623	6.0	2.0	1.534043615	-1.923364909	3.457408524	-0.797583239572	-1.84490666347	0.296078262731896	0.0901247100752523	0.8111223906772707
BBA_03144	cosine	8.0	8.0	4.0	8.333332172464718e-11	0.9574271077017722	6.0	4.0	1.524483009	-1.827342888	3.351825897	-0.834262151352	-1.00475036259	0.6030226891555273	0.003174862914337789	0.028573766229040103
BBA_03145	cosine	8.0	2.0	6.0	8.333335873208132e-11	0.9574271076752097	8.0	22.0	2.007323705	-1.653318763	3.660642468	-1.21411777929	-1.7768234581	0.296078262731896	0.0901247100752523	0.8111223906772707
BBA_03146	cosine	8.0	6.0	8.0	-8.333337723579841e-11	0.9574271077648726	6.0	24.0	1.494320426	-2.158674555	3.652994981	-0.692239792487	-1.3746125875	0.20100756305184242	0.1814857225539041	1.633371502985137
BBA_03147	cosine	8.0	4.0	6.0	1.6666666195301141e-10	0.9574271077559282	4.0	22.0	1.689208753	-1.27623187	2.965440623	-1.32359079311	-1.12433357739	0.23450882356048283	0.14426833538783368	1.2984150184905032
BBA_03148	cosine	8.0	6.0	4.0	-8.333326621349595e-11	0.957427107736984	20.0	8.0	1.217034981	-1.482294745	2.699329726	-0.821047895572	-1.58457921424	0.13400504203456162	0.27209855448987996	2.4488869904089197
BBA_03149	cosine	8.0	4.0	8.0	-8.333337723579841e-11	0.9574271077046609	12.0	10.0	1.810926074	-1.991074567	3.802000641	-0.909521975728	-1.84839139072	0.30151134457776363	0.08619310660327584	0.7757379594294825
BBA_03150	cosine	8.0	6.0	4.0	8.333334948022279e-11	0.9574271078721344	10.0	2.0	1.909815738	-1.258424257	3.168239995	-1.51762470198	-0.456025252649	0.4355163866123253	0.024358800530983115	0.21922920477884802
BBA_03151	cosine	8.0	6.0	4.0	-8.333335873208132e-11	0.9574271076965168	14.0	4.0	1.364890344	-1.650380552	3.015270896	-0.827015528234	-2.03741654262	0.40201512610368484	0.03442252599351862	0.3098027339416676
BBA_03152	cosine	8.0	2.0	6.0	-6.938893903907228e-18	0.9574271077209119	8.0	16.0	1.927284784	-1.230244402	3.157529186	-1.56658691628	-1.03103037688	0.36187343222787294	0.05073562797633993	0.45662065178705935
BBA_03153	cosine	8.0	4.0	2.0	-4.625929269271485e-18	0.9574271078795769	8.0	10.0	1.429348854	-2.292508765	3.721857619	-0.62348675644	-1.70141454034	0.36187343222787294	0.05073562797633993	0.45662065178705935
BBA_03154	cosine	8.0	2.0	6.0	-8.333330322093009e-11	0.9574271077654707	8.0	6.0	2.491745813	-1.075824568	3.567570381	-2.31612652017	-1.4259194972	0.42766860172384985	0.02646218884554873	0.23815969960993857
BBA_03155	cosine	8.0	8.0	4.0	9.25185853854297e-18	0.9574271078027428	14.0	12.0	1.843484769	-2.168073531	4.0115583	-0.850287014089	-1.83090625559	0.40201512610368484	0.03442252599351862	0.3098027339416676
BBA_03156	cosine	8.0	8.0	4.0	-8.333333560243498e-11	0.9574271076469298	8.0	18.0	2.399248667	-1.262991414	3.662240081	-1.89965556409	-1.26021091569	0.36851386559504445	0.04767616394306396	0.42908547548757564
BBA_03157	cosine	8.0	4.0	2.0	4.163336342344337e-17	0.9574271077188042	14.0	8.0	1.271125875	-1.604000493	2.875126368	-0.792472247077	-1.43074752666	0.42766860172384985	0.02646218884554873	0.23815969960993857
BBA_03158	cosine	8.0	4.0	0.0	-1.850371707708594e-17	0.9574271078160155	24.0	12.0	1.765043673	-2.058223648	3.823267321	-0.857556794042	-2.36669478307	0.16448792373994225	0.22830592549268558	2.0547533294341704
BBA_03159	cosine	8.0	2.0	4.0	1.6666667120486997e-10	0.9574271077741001	2.0	14.0	2.045620704	-1.381622035	3.427242739	-1.48059357203	-1.63818849586	0.42766860172384985	0.02646218884554873	0.23815969960993857
BBA_03160	cosine	8.0	2.0	0.0	5.551115123125783e-17	0.9574271076634995	22.0	6.0	1.583773261	-1.483991441	3.067764702	-1.06723881098	-1.66539339343	0.16448792373994225	0.22830592549268558	2.0547533294341704
BBA_03161	cosine	8.0	4.0	2.0	-2.499999744258001e-10	0.9574271077667177	20.0	8.0	1.039497475	-2.274229561	3.313727036	-0.457076758136	-16.2643510248	0.296078262731896	0.0901247100752523	0.8111223906772707
BBA_03162	cosine	8.0	6.0	4.0	1.6666667120486997e-10	0.9574271079019504	22.0	4.0	1.892974759	-1.222231615	3.115206374	-1.54878562767	-1.33682966745	0.36851386559504445	0.04767616394306396	0.42908547548757564
